zip,pop
48875,10325
48876,4101
48877,2332
48878,1660
48879,19075
48880,10261
48881,5565
48883,7066
48884,4452
48885,932
48886,2128
48888,6402
48889,1266
48890,2190
48891,3002
48892,4565
48893,5161
48894,2174
48895,11608
48896,152
48897,1583
48906,27760
48910,35855
48911,41535
48912,17673
48915,9563
48917,32848
48933,2624
49001,23436
49002,19926
49004,16594
49006,28061
49007,11415
49008,17168
49009,44909
49010,18402
49011,2245
49012,3534
49013,5460
49014,21746
49015,26321
49017,20513
49021,6325
49022,31115
49024,30285
49026,2178
49027,159
49028,6132
49029,1578
49030,2500
49031,7816
49032,3081
49033,1729
49034,2519
49036,23876
49037,22187
49038,9109
49040,3353
49042,4854
49043,2440
49045,5549
49046,7564
49047,14677
49048,26976
49050,1617
49051,2394
49052,1015
49053,7454
49055,6256
49056,4082
49057,6735
49058,19873
49060,1818
49061,1608
49064,3684
49065,6603
49066,716
49067,4484
49068,14394
49070,2597
49071,9205
49072,3139
49073,5137
49074,158
49075,120
49076,4647
49078,9426
49079,13487
49080,16684
49082,6320
49083,7383
49084,35
49085,23278
49087,6491
49088,3869
49089,1800
49090,13858
49091,19719
49092,2139
49093,18238
49094,3957
49095,1943
49096,3388
49097,10945
49098,5840
49099,5585
49101,3035
49102,1528
49103,10837
49104,848
49106,4533
49107,10152
49111,3274
49112,10084
49113,1861
49115,287
49116,385
49117,3863
49119,132
49120,36440
49125,2000
49126,1311
49127,10457
49128,3633
49129,595
49130,1644
49201,44656
49202,20417
49203,37828
49220,2254
49221,40742
49224,13989
49227,1252
49228,5468
49229,3200
49230,10347
49232,2732
49233,2594
49234,2548
49235,2087
49236,4824
49237,2944
49238,1712
49240,8664
49241,2548
49242,14875
49245,4759
49246,3215
49247,5673
49248,886
49249,3329
49250,6033
49251,6447
49252,2542
49253,3122
49254,3281
49255,1874
49256,3834
49259,2493
49261,286
49262,1248
49263,83
49264,2042
49265,4889
49266,2870
49267,4028
49268,1044
49269,5927
49270,5811
49271,2200
49272,2388
49274,3574
49276,990
49277,3624
49279,786
49282,362
49283,4310
49284,2996
49285,5926
49286,14593
49287,2079
49288,1351
49289,164
49301,20382
49302,8266
49303,1138
49304,4407
49305,2303
49306,10075
49307,20476
49309,1864
49310,3016
49312,277
49315,21706
49316,21791
49318,1450
49319,17635
49320,21
49321,17701
49322,1219
49323,9970
49325,1990
49326,4002
49327,8507
49328,4116
49329,8698
49330,5903
49331,17951
49332,3074
49333,11638
49335,332
49336,4428
49337,12228
49338,1871
49339,2296
49340,2943
49341,36770
49342,1679
49343,5791
49344,3584
49345,14212
49346,5545
49347,1266
49348,12841
49349,8181
49401,22909
49402,1401
49403,2722
49404,9122
49405,1583
49406,936
49408,9632
49410,2036
49411,1562
49412,11192
49415,6590
49417,32242
49418,29946
49419,8255
49420,6418
49421,6014
49423,48989
49424,49452
49425,3687
49426,36728
49428,28085
49431,17138
49434,21
49435,3921
49436,1621
49437,6949
49440,961
49441,36615
49442,41562
49444,29705
49445,20959
49446,2320
49448,3734
49449,2683
49450,3498
49451,6082
49452,1951
49453,2782
49454,4645
49455,5032
49456,20424
49457,10654
49458,120
49459,1352
49460,8977
49461,9004
49464,30345
49503,39171
49504,43589
49505,34022
49506,34172
49507,38646
49508,42667
49509,29122
49512,16836
49519,29889
49525,29844
49534,23582
49544,9748
49546,34746
49548,33268
49601,21827
49611,233
49612,1129
49613,679
49614,2777
49615,4092
49616,2001
49617,3409
49618,782
49619,1104
49620,2551
49621,3093
49622,2470
49623,1185
49625,1374
49626,419
49627,204
49628,377
49629,2202
49630,1428
49631,6337
49632,1143
49633,3904
49634,115
49635,3396
49636,559
49637,3641
49638,844
49639,2556
49640,1640
49642,857
49643,6575
49644,2067
49645,1624
49646,8627
49648,2078
49649,8323
49650,3187
49651,7783
49653,1920
49654,689
49655,3159
49656,1562
49657,3740
49659,6821
49660,14012
49663,6023
49664,2065
49665,4395
49666,113
49667,557
49668,3726
49670,1889
49674,109
49675,1025
49676,3507
49677,6620
49679,1424
49680,2008
49682,4249
49683,1959
49684,40179
49686,34284
49688,2692
49689,1557
49690,6575
49701,1034
49705,907
49706,4633
49707,21765
49709,3447
49710,395
49712,7964
49713,1882
49715,3029
49716,809
49717,69
49718,711
49719,1324
49720,9256
49721,13982
49722,224
49724,1109
49725,741
49726,1024
49727,7182
49728,323
49729,1435
49730,2190
49733,1968
49735,19918
49736,559
49738,9892
49740,7180
49743,724
49744,789
49745,1059
49746,3513
49747,1839
49748,164
49749,4148
49751,2112
49752,498
49753,1973
49755,1910
49756,3692
49757,478
49759,1584
49760,693
49762,621
49764,141
49765,3954
49766,2318
49768,460
49769,1669
49770,17190
49774,1793
49775,92
49776,1785
49777,1545
49779,4370
49780,1884
49781,3909
49782,663
49783,19038
49788,6397
49791,318
49793,311
49795,2128
49796,323
49799,2253
49801,11060
49802,6031
49805,325
49806,592
49807,3261
49808,349
49812,876
49814,1420
49815,472
49816,684
49817,586
49818,956
49819,35
49820,371
49821,1283
49822,208
49825,282
49826,129
49827,872
49829,16726
49831,756
49833,264
49834,274
49835,773
49836,901
49837,9444
49838,490
49839,452
49840,734
49841,6975
49847,945
49848,121
49849,12171
49852,116
49853,1209
49854,6161
49855,33365
49858,11455
49861,593
49862,4751
49863,123
49864,52
49866,7987
49868,5111
49870,3223
49871,507
49872,198
49873,113
49874,1067
49876,1200
49877,64
49878,3454
49879,1031
49880,1110
49881,334
49883,143
49884,521
49885,1880
49886,412
49887,2344
49891,771
49892,1880
49893,1690
49894,655
49895,726
49896,1657
49901,334
49902,135
49903,124
49905,1954
49908,3063
49910,324
49911,2333
49912,910
49913,7064
49915,589
49916,2695
49917,199
49918,116
49919,225
49920,3996
49921,350
49922,1016
49925,416
49927,451
49929,182
49930,6811
49931,9388
49934,877
49935,5701
49938,6757
49942,152
49945,2554
49946,3759
49947,1545
49948,497
49950,1084
49952,139
49953,2425
49955,361
49958,1216
49959,292
49960,155
49961,104
49962,241
49963,998
49965,422
49967,435
49968,1911
49969,1191
49970,226
49971,406
50001,758
50002,1215
50003,9335
50005,708
50006,1603
50007,540
50008,879
50009,18398
50010,31948
50011,1512
50012,4420
50014,30510
50020,1292
50021,24623
50022,7802
50023,31910
50025,2983
50026,570
50027,285
50028,1696
50029,677
50032,454
50033,45
50034,462
50035,6142
50036,16306
50038,290
50039,465
50041,86
50042,277
50044,886
50046,1671
50047,6211
50048,833
50049,6247
50050,675
50051,274
50052,138
50054,3385
50055,982
50056,1493
50057,237
50058,1859
50060,2510
50061,2010
50062,740
50063,3686
50064,119
50065,541
50066,370
50067,280
50068,353
50069,1582
50070,1773
50071,953
50072,3008
50073,1362
50074,317
50075,813
50076,1347
50078,122
50101,62
50102,83
50103,419
50104,124
50105,1260
50106,1011
50107,1046
50108,440
50109,3549
50111,10773
50112,11284
50115,2622
50116,298
50117,173
50118,1145
50119,497
50120,313
50122,1316
50123,815
50124,4083
50125,21807
50126,6566
50127,29
50128,362
50129,4973
50130,1555
50131,19952
50132,346
50133,537
50134,714
50135,1619
50136,431
50138,11709
50139,1386
50140,2758
50141,556
50142,904
50143,601
50144,2693
50146,620
50147,432
50148,419
50149,960
50150,948
50151,704
50153,739
50154,506
50155,263
50156,4518
50157,743
50158,30676
50160,518
50161,2254
50162,1197
50163,857
50164,632
50165,49
50166,1764
50167,1058
50168,849
50169,3488
50170,2766
50171,2852
50173,662
50174,1442
50201,8922
50206,507
50207,2541
50208,20599
50210,1853
50211,12477
50212,3134
50213,6882
50214,849
50216,2769
50217,606
50218,144
50219,13929
50220,12566
50222,516
50223,480
50225,2959
50226,5384
50227,37
50228,2438
50229,1019
50230,1035
50231,163
50232,541
50233,1920
50234,597
50235,466
50236,1686
50237,3495
50238,1141
50239,203
50240,2616
50242,428
50243,271
50244,1978
50246,693
50247,2446
50248,4757
50249,1262
50250,2225
50251,1281
50252,242
50254,275
50255,63
50256,500
50257,1029
50258,962
50261,2846
50262,420
50263,22749
50264,446
50265,36091
50266,29784
50268,964
50271,592
50272,146
50273,8563
50274,365
50275,537
50276,3159
50277,495
50278,916
50309,6192
50310,34459
50311,17232
50312,17490
50313,19812
50314,14213
50315,40880
50316,18745
50317,41284
50320,22790
50321,8946
50322,35951
50323,13356
50324,5590
50325,18914
50327,11934
50401,28705
50420,356
50421,2876
50423,2798
50424,1412
50426,54
50428,9028
50430,487
50431,257
50432,236
50433,245
50434,485
50435,692
50436,5561
50438,3910
50439,271
50440,411
50441,5452
50444,343
50446,533
50447,1017
50448,677
50449,680
50450,2764
50451,510
50452,758
50453,560
50454,124
50455,441
50456,1697
50457,421
50458,2015
50459,2942
50460,356
50461,5502
50464,649
50465,238
50466,1771
50467,90
50468,1551
50469,1514
50470,260
50471,662
50472,2346
50473,255
50475,1660
50476,788
50477,333
50478,738
50479,656
50480,836
50482,743
50483,740
50484,418
50501,27524
50510,1080
50511,6781
50514,1309
50515,263
50516,681
50517,998
50518,360
50519,600
50520,139
50521,98
50522,814
50523,571
50524,492
50525,3399
50527,210
50528,360
50529,810
50530,1141
50531,216
50532,826
50533,3919
50535,827
50536,4276
50538,499
50539,537
50540,937
50541,820
50542,887
50543,1412
50544,487
50545,198
50546,313
50548,5678
50551,157
50554,1475
50556,277
50557,709
50558,597
50559,330
50560,561
50561,495
50562,495
50563,2472
50565,454
50566,409
50567,211
50568,1357
50569,791
50570,238
50571,357
50573,61
50574,1978
50575,950
50576,411
50577,395
50578,579
50579,2391
50581,904
50582,226
50583,2668
50585,1141
50586,304
50588,12397
50590,835
50591,309
50593,58
50594,282
50595,8652
50597,1219
50598,865
50599,360
50601,2362
50602,1553
50603,599
50604,1793
50605,161
50606,830
50607,476
50609,436
50611,379
50612,319
50613,42019
50616,9932
50619,2334
50620,51
50621,1501
50622,3324
50624,1711
50625,971
50626,1803
50627,3315
50628,1315
50629,2408
50630,1663
50632,1055
50633,352
50634,712
50635,1524
50636,1917
50638,3252
50641,2035
50642,570
50643,2746
50644,8726
50645,1159
50647,1939
50648,4083
50650,735
50651,3571
50652,121
50653,613
50654,488
50655,818
50658,2417
50659,5269
50660,1293
50662,6789
50664,49
50665,2757
50666,1057
50667,794
50668,1294
50669,2385
50670,1962
50671,264
50672,570
50673,215
50674,3634
50675,2337
50676,2182
50677,12577
50680,1075
50681,428
50682,1586
50701,30323
50702,19969
50703,19862
50707,8508
50801,9331
50830,1699
50833,2257
50835,87
50836,444
50837,346
50839,30
50840,545
50841,2535
50842,102
50843,547
50845,770
50846,1038
50847,80
50848,370
50849,2533
50851,2022
50853,644
50854,2184
50857,245
50858,735
50859,522
50860,449
50861,265
50862,144
50863,277
50864,1908
51001,2477
51002,2663
51003,1762
51004,1042
51005,1389
51006,1036
51007,736
51008,152
51009,157
51010,425
51011,81
51012,6179
51014,491
51016,1389
51018,403
51019,776
51020,630
51022,797
51023,3342
51024,2087
51025,1911
51026,862
51027,1303
51028,2082
51029,233
51030,1753
51031,12441
51033,415
51034,1705
51035,1567
51036,752
51037,299
51038,1548
51039,2498
51040,3464
51041,7233
51044,255
51046,1590
51047,622
51048,552
51049,470
51050,2653
51051,83
51052,1036
51053,1086
51054,5158
51055,1317
51056,481
51058,964
51060,577
51061,476
51062,530
51063,1026
51101,816
51103,17616
51104,22311
51105,10311
51106,26793
51108,5617
51109,3126
51111,94
51201,5988
51230,470
51231,270
51232,817
51234,1314
51235,1100
51237,1736
51238,1218
51239,3237
51240,1782
51241,1770
51242,216
51243,819
51244,81
51245,1302
51246,3918
51247,5049
51248,1777
51249,3314
51250,8553
51301,12254
51331,1182
51333,504
51334,6873
51338,968
51341,47
51342,1171
51343,229
51345,372
51346,2344
51347,1484
51350,379
51351,4528
51354,1011
51355,906
51357,702
51358,1238
51360,8323
51363,134
51364,710
51365,405
51366,366
51401,11958
51430,735
51431,378
51433,641
51436,872
51439,1035
51440,386
51441,349
51442,9726
51443,1737
51444,237
51445,2759
51446,482
51447,215
51448,599
51449,2114
51450,1479
51451,112
51453,689
51454,1319
51455,2225
51458,1371
51459,72
51461,1151
51462,963
51463,533
51465,724
51466,1020
51467,605
51501,35499
51503,36472
51510,3795
51520,230
51521,2032
51523,333
51525,1187
51526,1757
51527,502
51528,920
51529,1580
51530,805
51531,858
51532,577
51533,879
51534,9275
51535,1792
51536,449
51537,6323
51540,450
51541,363
51542,1013
51543,401
51544,666
51545,355
51546,2740
51548,434
51549,466
51550,170
51551,1835
51552,278
51553,1015
51554,187
51555,4950
51556,410
51557,820
51558,523
51559,1787
51560,2104
51561,1461
51562,423
51563,732
51564,470
51565,472
51566,6498
51570,988
51571,651
51572,371
51573,1009
51575,1620
51576,2115
51577,1178
51578,74
51579,2199
51601,5716
51630,164
51631,290
51632,6929
51636,384
51637,203
51638,1233
51639,739
51640,1624
51645,249
51646,747
51647,133
51648,237
51649,304
51650,343
51652,1657
51653,1294
51654,488
51656,67
52001,44915
52002,15146
52003,13978
52030,423
52031,5027
52032,1469
52033,3292
52035,971
52037,1159
52038,471
52039,1204
52040,5678
52041,1544
52042,1925
52043,2240
52044,147
52045,2693
52046,2212
52047,547
52048,321
52049,1225
52050,494
52052,3038
52053,1194
52054,923
52057,7894
52060,8447
52064,824
52065,1164
52066,77
52068,4082
52069,1567
52070,1097
52072,367
52073,1468
52074,302
52076,2214
52077,384
52078,932
52079,784
52101,13163
52132,1840
52133,528
52134,272
52135,809
52136,5701
52140,507
52141,1353
52142,1754
52144,1196
52146,991
52147,984
52151,2039
52154,955
52155,1264
52156,634
52157,1764
52158,303
52159,2244
52160,827
52161,1427
52162,3139
52163,263
52164,198
52165,953
52166,97
52168,178
52169,404
52170,571
52171,988
52172,6012
52175,3273
52201,1286
52202,1239
52203,1933
52205,8691
52206,2256
52207,372
52208,3088
52209,1052
52210,703
52211,2560
52212,284
52213,4620
52214,3324
52215,804
52216,1431
52217,561
52218,1896
52219,191
52220,233
52221,215
52222,693
52223,1297
52224,1926
52225,427
52227,2647
52228,2979
52229,706
52231,318
52232,173
52233,7510
52235,813
52236,584
52237,1462
52240,37548
52241,22031
52242,1854
52245,26297
52246,24598
52247,6002
52248,1780
52249,945
52251,582
52253,3391
52254,848
52255,1210
52257,205
52301,3823
52302,39783
52305,634
52306,1757
52307,88
52308,130
52309,389
52310,6432
52312,114
52313,388
52314,6309
52315,1197
52316,1637
52317,17213
52318,1012
52320,1202
52321,403
52322,2837
52323,864
52324,2013
52325,869
52326,551
52327,3127
52328,3040
52329,810
52330,864
52332,1965
52333,7179
52334,307
52335,687
52336,2542
52337,846
52338,3820
52339,4285
52340,2539
52341,1175
52342,3114
52345,1438
52346,1062
52347,1388
52348,48
52349,7487
52351,1461
52352,2133
52353,9310
52354,371
52355,268
52356,2714
52358,3787
52359,283
52361,4469
52362,1040
52401,2169
52402,43193
52403,25467
52404,40666
52405,25411
52411,7418
52501,29817
52530,991
52531,5759
52533,1293
52534,284
52535,834
52536,951
52537,7288
52540,1473
52542,408
52543,291
52544,7626
52548,95
52549,740
52550,567
52551,640
52552,852
52553,1724
52554,1356
52555,334
52556,14298
52557,91
52560,442
52561,963
52563,1542
52565,1886
52566,165
52567,660
52569,590
52570,898
52571,1365
52572,1105
52573,152
52574,802
52576,550
52577,15087
52580,496
52581,296
52583,342
52584,450
52585,971
52586,522
52588,128
52590,1246
52591,2936
52593,138
52594,393
52595,416
52601,28783
52619,557
52620,872
52621,674
52623,1935
52624,272
52625,2628
52626,1257
52627,12293
52630,428
52632,12275
52635,727
52637,2371
52638,497
52639,1878
52640,1404
52641,12172
52644,404
52645,3123
52646,364
52647,225
52649,869
52650,799
52651,606
52653,3467
52654,1707
52655,4085
52656,2214
52657,89
52658,1007
52659,1527
52660,218
52701,102
52720,858
52721,799
52722,36473
52726,4662
52727,387
52728,1164
52729,828
52730,4692
52731,847
52732,26820
52737,372
52738,3464
52739,736
52742,7221
52745,664
52746,1014
52747,2117
52748,9287
52749,921
52750,586
52751,999
52752,500
52753,5407
52754,1248
52755,2232
52756,2238
52757,190
52758,208
52760,531
52761,30538
52765,472
52766,816
52767,366
52768,1496
52769,682
52772,5040
52773,2496
52774,128
52776,4928
52777,1287
52778,4031
52801,1177
52802,11405
52803,23271
52804,28733
52806,28863
52807,14136
53001,1896
53002,2375
53003,139
53004,3453
53005,20155
53006,1767
53007,1910
53010,7796
53011,2255
53012,18762
53013,3312
53014,8134
53015,2536
53016,379
53017,5727
53018,8195
53019,2055
53020,3491
53021,4881
53022,19553
53023,1492
53024,17193
53027,22752
53029,21580
53031,42
53032,4696
53033,5048
53034,1787
53035,2375
53036,2749
53037,9569
53038,4067
53039,4800
53040,8313
53042,6500
53044,2291
53045,22501
53046,1148
53047,77
53048,3321
53049,2486
53050,6896
53051,36990
53057,1955
53058,3364
53059,1744
53061,5310
53063,1501
53065,2257
53066,34975
53069,723
53070,4701
53072,24805
53073,15719
53074,13357
53075,3343
53076,3770
53078,1887
53079,1432
53080,5926
53081,43026
53083,20313
53085,11240
53086,8531
53088,387
53089,19265
53090,22605
53091,1994
53092,20766
53093,1976
53094,19430
53095,28048
53097,6553
53098,11812
53103,3863
53104,5534
53105,29473
53108,3342
53110,18306
53114,2721
53115,16045
53118,7460
53119,5811
53120,9832
53121,19356
53122,6209
53125,1925
53126,6457
53128,9097
53129,13962
53130,7749
53132,34836
53137,1725
53139,2820
53140,30618
53142,33023
53143,23730
53144,27802
53146,7738
53147,16725
53149,19750
53150,25771
53151,33189
53153,2415
53154,34424
53156,3032
53158,16235
53167,400
53168,8816
53170,2427
53172,21139
53177,8368
53178,2661
53179,6436
53181,7504
53182,9462
53183,2920
53184,4340
53185,18626
53186,34854
53188,36517
53189,27213
53190,19503
53191,2888
53192,221
53195,115
53202,23368
53203,937
53204,42322
53205,10042
53206,28188
53207,35122
53208,31109
53209,46881
53210,28104
53211,35378
53212,30392
53213,26000
53214,34698
53215,60906
53216,32239
53217,29173
53218,40593
53219,33854
53220,26282
53221,37672
53222,25145
53223,29207
53224,21267
53225,25686
53226,18355
53227,23339
53228,14358
53233,16440
53235,9262
53295,358
53402,33309
53403,27551
53404,15721
53405,25295
53406,25950
53501,23
53502,2421
53503,1943
53504,2068
53505,360
53506,1123
53507,2192
53508,5631
53510,1467
53511,49780
53515,2544
53516,2144
53517,1926
53518,1301
53520,6833
53521,3896
53522,1084
53523,5291
53525,4122
53526,564
53527,11178
53528,6433
53529,2278
53530,4520
53531,4867
53532,15241
53533,7264
53534,11930
53536,8650
53537,794
53538,18720
53540,162
53541,852
53543,1638
53544,799
53545,23519
53546,31181
53548,18880
53549,10556
53550,1239
53551,8385
53553,622
53554,1139
53555,8636
53556,2516
53557,475
53558,12052
53559,6801
53560,3869
53561,1674
53562,26510
53563,10914
53565,4752
53566,15221
53569,1159
53570,2627
53571,314
53572,11184
53573,3045
53574,3883
53575,17384
53576,2359
53577,1425
53578,6138
53579,1737
53580,563
53581,10278
53582,1077
53583,6092
53585,2251
53586,2261
53587,1277
53588,4222
53589,21795
53590,40723
53593,21571
53594,5216
53597,18899
53598,2817
53599,68
53702,51
53703,31369
53704,49407
53705,26361
53706,5759
53711,51308
53713,24848
53714,18472
53715,13617
53716,20666
53717,13421
53718,13187
53719,31963
53726,5808
53801,883
53802,58
53803,1292
53804,1380
53805,5277
53806,1841
53807,4857
53808,1055
53809,4144
53810,431
53811,3389
53813,6110
53816,814
53817,206
53818,15168
53820,2546
53821,8199
53825,489
53826,1290
53827,293
53901,14623
53910,3405
53911,1370
53913,20664
53916,22219
53919,2666
53920,413
53922,1022
53923,2119
53924,1309
53925,7878
53926,1625
53928,129
53929,2801
53930,1296
53931,240
53932,2603
53933,4064
53934,4268
53935,310
53936,1563
53937,1082
53939,242
53941,3045
53943,1106
53944,2232
53946,4355
53947,135
53948,8421
53949,6062
53950,5453
53951,2703
53952,4319
53953,284
53954,7011
53955,5762
53956,3386
53959,13911
53960,3308
53961,870
53963,13872
53964,3632
53965,10483
53968,2351
53969,424
54001,8062
54002,6750
54003,1056
54004,2288
54005,3044
54006,734
54007,1250
54009,2480
54010,52
54011,7109
54013,3735
54014,2327
54015,3855
54016,32373
54017,17990
54020,7186
54021,6904
54022,23514
54023,4121
54024,4756
54025,7380
54026,1846
54027,1063
54028,2680
54082,1823
54101,2780
54102,843
54103,405
54104,1013
54106,5314
54107,3624
54110,5434
54111,2076
54112,2221
54113,3536
54114,5005
54115,43815
54119,1044
54120,237
54121,2899
54123,243
54124,3928
54125,500
54126,3855
54127,73
54128,1729
54129,3558
54130,26686
54135,3330
54136,6813
54137,1097
54138,829
54139,3126
54140,9075
54141,2575
54143,14680
54149,1196
54150,1090
54151,3436
54153,7328
54154,5597
54155,5799
54156,1480
54157,5772
54159,1382
54160,258
54161,2646
54162,9309
54165,7994
54166,16533
54169,2660
54170,3945
54171,3397
54173,4357
54174,3056
54175,1028
54177,2794
54180,3044
54201,5313
54202,1238
54204,1816
54205,2164
54207,170
54208,6347
54209,1193
54210,895
54211,276
54212,995
54213,1274
54214,323
54216,6238
54217,7417
54220,38907
54227,1516
54228,2594
54229,4581
54230,4625
54232,753
54234,1612
54235,17182
54241,14398
54245,2185
54246,707
54247,2262
54301,24199
54302,32572
54303,28773
54304,29957
54307,1161
54311,35731
54313,38197
54401,31076
54403,24567
54405,3051
54406,3514
54407,1534
54408,1066
54409,12736
54410,2329
54411,5467
54412,2141
54413,186
54414,3353
54416,1637
54417,46
54418,1038
54420,1309
54421,3476
54422,1206
54423,2373
54424,1587
54425,2043
54426,4533
54427,1097
54428,1084
54430,129
54433,1824
54435,1930
54436,2209
54437,3085
54440,3000
54441,806
54442,1130
54443,2164
54446,3131
54447,489
54448,4300
54449,25864
54450,423
54451,11557
54452,18666
54454,1246
54455,17236
54456,6101
54457,8316
54458,125
54459,1082
54460,2749
54462,334
54463,676
54465,517
54466,2751
54467,13814
54469,1745
54470,2032
54471,1876
54473,2735
54474,4067
54475,1448
54476,18806
54479,4158
54480,1310
54481,29727
54482,9073
54484,5044
54485,309
54486,2226
54487,9262
54488,1270
54489,1509
54490,877
54491,1591
54493,669
54494,26492
54495,7437
54498,2416
54499,3158
54501,19797
54511,1180
54512,861
54513,450
54514,1641
54515,444
54517,108
54519,1272
54520,4020
54521,7709
54524,631
54525,268
54526,877
54527,1037
54529,1120
54530,832
54531,1438
54534,2364
54536,176
54537,528
54538,3237
54539,1367
54540,976
54541,1506
54542,456
54545,759
54546,1214
54547,1338
54548,4592
54550,658
54552,4168
54554,1156
54555,4592
54556,1223
54557,956
54558,2240
54559,763
54560,608
54561,36
54562,1926
54563,687
54564,377
54565,57
54566,1452
54568,5291
54601,50792
54603,14743
54610,1555
54611,1321
54612,5255
54613,1772
54614,3037
54615,10862
54616,2669
54618,2298
54619,4091
54621,1189
54622,2031
54623,1997
54624,1420
54625,246
54626,1176
54627,1866
54628,1062
54629,2466
54630,3870
54631,1786
54632,1293
54634,4368
54635,1818
54636,14157
54637,187
54638,1551
54639,2480
54641,2
54642,2153
54643,12
54644,1477
54645,78
54646,3902
54648,1814
54650,24093
54651,1436
54652,988
54653,923
54654,148
54655,1726
54656,18155
54657,398
54658,2591
54659,1425
54660,16390
54661,3505
54664,1493
54665,8739
54666,2690
54667,4769
54669,7852
54670,1962
54701,41051
54703,44657
54720,7447
54721,1340
54722,4249
54723,1241
54724,7435
54725,2997
54726,1756
54727,5098
54728,6039
54729,32621
54730,5074
54731,765
54732,3030
54733,1321
54734,887
54736,4008
54737,501
54738,3289
54739,5124
54740,2139
54741,1644
54742,4717
54745,2319
54746,749
54747,2581
54748,1261
54749,1279
54750,1107
54751,26534
54754,1567
54755,7351
54756,877
54757,3376
54758,4759
54759,1491
54760,261
54761,1267
54762,1233
54763,1166
54765,24
54766,1660
54767,3364
54768,6180
54769,495
54770,2166
54771,4290
54772,1141
54773,3424
54801,6435
54805,1450
54806,11407
54810,2483
54812,5647
54813,594
54814,2504
54817,2165
54819,2429
54820,857
54821,1289
54822,4452
54824,2245
54826,796
54827,223
54828,677
54829,5163
54830,2738
54832,416
54835,1011
54836,1064
54837,3738
54838,1086
54839,305
54840,4622
54841,255
54842,182
54843,11471
54844,269
54845,146
54846,524
54847,2245
54848,5864
54849,1937
54850,250
54853,3964
54854,975
54855,742
54856,1630
54857,61
54858,1500
54859,1876
54861,143
54862,260
54864,1302
54865,444
54867,434
54868,15292
54870,1472
54871,3078
54872,2569
54873,2776
54874,3592
54875,1045
54876,1545
54880,30316
54888,1332
54889,2706
54891,3424
54893,3750
54895,869
54896,1476
54901,38795
54902,23019
54904,21216
54909,2206
54911,28369
54913,18749
54914,32389
54915,43624
54921,1339
54922,1557
54923,8681
54927,553
54928,437
54929,8494
54930,1772
54931,276
54932,1201
54933,224
54934,152
54935,42243
54937,19383
54940,4014
54941,2593
54942,9125
54943,1901
54944,8781
54945,3440
54946,104
54947,2675
54948,311
54949,3328
54950,2993
54952,26441
54956,43927
54960,2808
54961,14132
54962,1077
54963,7116
54964,1048
54965,1337
54966,2002
54967,432
54968,2759
54970,3884
54971,10975
54974,1603
54977,1301
54979,1493
54980,153
54981,14991
54982,7086
54983,4512
54984,2976
54985,860
54986,4906
55001,3214
55003,3826
55005,4778
55006,4248
55007,2497
55008,15706
55009,8124
55011,10990
55012,2180
55013,6863
55014,29474
55016,37709
55017,763
55018,1006
55019,1898
55020,4262
55021,31064
55024,34918
55025,25483
55026,457
55027,3044
55029,40
55030,1280
55031,2192
55032,3794
55033,31821
55036,70
55037,4888
55038,22772
55040,13442
55041,7573
55042,9745
55043,3902
55044,51094
55045,7950
55046,5444
55047,2787
55049,2484
55051,9789
55052,2180
55053,1047
55054,2489
55055,3768
55056,14247
55057,25799
55060,28998
55063,9247
55065,1292
55066,18647
55068,29621
55069,5791
55070,8145
55071,6139
55072,4688
55073,3547
55074,2331
55075,21714
55076,22976
55077,13546
55079,8865
55080,2768
55082,38613
55084,1708
55085,449
55087,280
55088,1837
55089,1844
55090,442
55092,11515
55101,6042
55102,19674
55103,14037
55104,46733
55105,30748
55106,56979
55107,15966
55108,15871
55109,33978
55110,40879
55112,46735
55113,42136
55114,3349
55115,9489
55116,25773
55117,45005
55118,29684
55119,42106
55120,4689
55121,8470
55122,32698
55123,28048
55124,52889
55125,47716
55126,27166
55127,18134
55128,30994
55129,20613
55130,18991
55150,213
55301,11704
55302,7895
55303,50091
55304,49675
55305,21262
55306,17170
55307,3151
55308,9978
55309,20044
55310,1405
55311,35995
55312,1559
55313,25836
55314,1244
55315,5498
55316,25347
55317,22191
55318,29437
55319,5546
55320,5444
55321,5933
55322,3652
55324,1226
55325,4583
55327,3819
55328,9490
55329,2185
55330,40163
55331,19482
55332,1792
55333,792
55334,2873
55335,1600
55336,7872
55337,47795
55338,1096
55339,1113
55340,6945
55341,3158
55342,1863
55343,26274
55344,15316
55345,23215
55346,18417
55347,33010
55349,4318
55350,17872
55352,10035
55353,3334
55354,2679
55355,9600
55356,5830
55357,3563
55358,5535
55359,6536
55360,3085
55362,20096
55363,4995
55364,15757
55366,432
55367,1054
55368,2561
55369,35705
55370,783
55371,17187
55372,34187
55373,6201
55374,14913
55375,4993
55376,18044
55378,30915
55379,46349
55381,2016
55382,3842
55384,1835
55385,1251
55386,7309
55387,14143
55388,6473
55389,2659
55390,2747
55391,15903
55395,2834
55396,2199
55397,3107
55398,17084
55401,7234
55402,403
55403,16450
55404,29774
55405,16918
55406,35253
55407,41586
55408,32913
55409,12751
55410,21231
55411,30111
55412,24314
55413,14199
55414,31282
55415,2858
55416,31866
55417,27308
55418,32352
55419,28989
55420,23896
55421,29218
55422,30541
55423,38835
55424,10632
55425,9827
55426,27385
55427,25161
55428,32228
55429,29367
55430,23611
55431,20238
55432,32449
55433,36325
55434,31148
55435,12725
55436,14423
