zip,pop
49347,1270
49348,12846
49349,8173
49401,22938
49402,1404
49403,2725
49404,9133
49405,1582
49406,936
49408,9635
49410,2035
49411,1561
49412,11181
49415,6589
49417,32283
49418,29958
49419,8257
49420,6395
49421,5998
49423,49035
49424,49515
49425,3684
49426,36775
49428,28120
49431,17133
49434,21
49435,3926
49436,1615
49437,6941
49440,960
49441,36598
49442,41543
49444,29691
49445,20950
49446,2312
49448,3738
49449,2675
49450,3499
49451,6079
49452,1944
49453,2783
49454,4643
49455,5014
49456,20448
49457,10649
49458,120
49459,1347
49460,8989
49461,9000
49464,30383
49503,39180
49504,43599
49505,34030
49506,34180
49507,38656
49508,42677
49509,29129
49512,16840
49519,29896
49525,29851
49534,23593
49544,9751
49546,34754
49548,33276
49601,21813
49611,233
49612,1129
49613,678
49614,2770
49615,4086
49616,2001
49617,3409
49618,781
49619,1102
49620,2550
49621,3103
49622,2466
49623,1195
49625,1371
49626,418
49627,203
49628,377
49629,2198
49630,1432
49631,6351
49632,1146
49633,3912
49634,115
49635,3396
49636,561
49637,3643
49638,844
49639,2560
49640,1640
49642,864
49643,6578
49644,2084
49645,1620
49646,8653
49648,2075
49649,8328
49650,3187
49651,7803
49653,1926
49654,691
49655,3169
49656,1575
49657,3749
49659,6817
49660,13979
49663,6023
49664,2072
49665,4407
49666,113
49667,558
49668,3723
49670,1895
49674,110
49675,1022
49676,3513
49677,6644
49679,1427
49680,2014
49682,4263
49683,1957
49684,40218
49686,34304
49688,2700
49689,1553
49690,6579
49701,1035
49705,905
49706,4640
49707,21775
49709,3456
49710,396
49712,7946
49713,1878
49715,3034
49716,810
49717,69
49718,713
49719,1323
49720,9235
49721,13952
49722,224
49724,1111
49725,742
49726,1025
49727,7167
49728,323
49729,1433
49730,2188
49733,1970
49735,19922
49736,560
49738,9905
49740,7197
49743,723
49744,789
49745,1058
49746,3521
49747,1837
49748,164
49749,4139
49751,2113
49752,499
49753,1974
49755,1913
49756,3687
49757,478
49759,1583
49760,692
49762,620
49764,142
49765,3949
49766,2319
49768,461
49769,1673
49770,17229
49774,1795
49775,92
49776,1784
49777,1543
49779,4367
49780,1887
49781,3906
49782,661
49783,19070
49788,6408
49791,317
49793,312
49795,2128
49796,322
49799,2249
49801,11018
49802,6008
49805,329
49806,594
49807,3264
49808,350
49812,876
49814,1420
49815,470
49816,686
49817,587
49818,957
49819,35
49820,371
49821,1283
49822,209
49825,283
49826,129
49827,871
49829,16745
49831,754
49833,264
49834,273
49835,774
49836,902
49837,9455
49838,489
49839,454
49840,735
49841,6976
49847,946
49848,121
49849,12173
49852,115
49853,1202
49854,6171
49855,33370
49858,11459
49861,592
49862,4766
49863,123
49864,52
49866,7988
49868,5081
49870,3210
49871,507
49872,198
49873,113
49874,1067
49876,1195
49877,64
49878,3458
49879,1031
49880,1111
49881,332
49883,143
49884,523
49885,1881
49886,412
49887,2345
49891,774
49892,1874
49893,1691
49894,656
49895,728
49896,1658
49901,339
49902,135
49903,124
49905,1953
49908,3050
49910,324
49911,2334
49912,911
49913,7062
49915,589
49916,2693
49917,199
49918,117
49919,224
49920,4001
49921,350
49922,1016
49925,416
49927,452
49929,182
49930,6806
49931,9381
49934,876
49935,5708
49938,6759
49942,151
49945,2553
49946,3743
49947,1546
49948,497
49950,1100
49952,139
49953,2428
49955,361
49958,1213
49959,292
49960,156
49961,104
49962,240
49963,997
49965,422
49967,435
49968,1911
49969,1191
49970,225
49971,407
50001,757
50002,1220
50003,9317
50005,707
50006,1606
50007,539
50008,883
50009,18366
50010,31842
50011,1507
50012,4405
50014,30408
50020,1293
50021,24579
50022,7811
50023,31854
50025,2986
50026,567
50027,281
50028,1696
50029,674
50032,454
50033,45
50034,462
50035,6131
50036,16242
50038,289
50039,464
50041,86
50042,277
50044,883
50046,1666
50047,6201
50048,831
50049,6276
50050,675
50051,274
50052,138
50054,3387
50055,979
50056,1488
50057,237
50058,1862
50060,2521
50061,2009
50062,739
50063,3679
50064,119
50065,542
50066,370
50067,281
50068,355
50069,1579
50070,1770
50071,954
50072,3015
50073,1360
50074,318
50075,812
50076,1349
50078,122
50101,62
50102,83
50103,420
50104,124
50105,1255
50106,1009
50107,1047
50108,441
50109,3543
50111,10754
50112,11311
50115,2609
50116,298
50117,173
50118,1143
50119,497
50120,312
50122,1319
50123,819
50124,4070
50125,21773
50126,6580
50127,29
50128,360
50129,4977
50130,1553
50131,19917
50132,345
50133,540
50134,711
50135,1619
50136,433
50138,11700
50139,1384
50140,2764
50141,555
50142,901
50143,592
50144,2699
50146,618
50147,434
50148,418
50149,962
50150,951
50151,706
50153,739
50154,504
50155,264
50156,4502
50157,745
50158,30596
50160,517
50161,2248
50162,1194
50163,856
50164,630
50165,49
50166,1761
50167,1056
50168,849
50169,3482
50170,2767
50171,2859
50173,660
50174,1444
50201,8892
50206,507
50207,2504
50208,20607
50210,1851
50211,12457
50212,3122
50213,6891
50214,848
50216,2755
50217,606
50218,144
50219,13907
50220,12542
50222,518
50223,478
50225,2957
50226,5374
50227,37
50228,2439
50229,1019
50230,1037
50231,163
50232,541
50233,1916
50234,595
50235,466
50236,1681
50237,3489
50238,1147
50239,203
50240,2621
50242,429
50243,271
50244,1971
50246,692
50247,2440
50248,4742
50249,1259
50250,2226
50251,1281
50252,242
50254,275
50255,63
50256,499
50257,1033
50258,963
50261,2845
50262,421
50263,22706
50264,447
50265,36027
50266,29729
50268,968
50271,592
50272,146
50273,8597
50274,366
50275,538
50276,3151
50277,493
50278,913
50309,6181
50310,34398
50311,17201
50312,17459
50313,19777
50314,14187
50315,40808
50316,18712
50317,41211
50320,22750
50321,8930
50322,35887
50323,13332
50324,5580
50325,18880
50327,11913
50401,28687
50420,355
50421,2879
50423,2789
50424,1412
50426,55
50428,9022
50430,486
50431,257
50432,236
50433,245
50434,483
50435,691
50436,5556
50438,3898
50439,270
50440,409
50441,5446
50444,342
50446,531
50447,1015
50448,675
50449,678
50450,2763
50451,511
50452,758
50453,560
50454,124
50455,442
50456,1691
50457,421
50458,2014
50459,2931
50460,356
50461,5513
50464,648
50465,238
50466,1774
50467,90
50468,1549
50469,1513
50470,261
50471,661
50472,2350
50473,255
50475,1659
50476,789
50477,333
50478,738
50479,656
50480,838
50482,743
50483,742
50484,417
50501,27464
50510,1076
50511,6801
50514,1307
50515,263
50516,680
50517,1001
50518,359
50519,603
50520,140
50521,98
50522,816
50523,570
50524,491
50525,3402
50527,210
50528,361
50529,815
50530,1138
50531,216
50532,824
50533,3922
50535,831
50536,4283
50538,502
50539,538
50540,936
50541,823
50542,888
50543,1409
50544,486
50545,199
50546,313
50548,5713
50551,157
50554,1472
50556,278
50557,708
50558,600
50559,331
50560,563
50561,498
50562,496
50563,2484
50565,453
50566,408
50567,212
50568,1352
50569,789
50570,240
50571,356
50573,61
50574,1974
50575,954
50576,409
50577,397
50578,578
50579,2404
50581,902
50582,227
50583,2681
50585,1137
50586,306
50588,12353
50590,837
50591,311
50593,57
50594,281
50595,8638
50597,1221
50598,868
50599,360
50601,2366
50602,1556
50603,599
50604,1798
50605,161
50606,833
50607,477
50609,436
50611,380
50612,318
50613,42063
50616,9924
50619,2340
50620,51
50621,1501
50622,3309
50624,1712
50625,973
50626,1805
50627,3322
50628,1316
50629,2411
50630,1662
50632,1052
50633,351
50634,713
50635,1520
50636,1921
50638,3254
50641,2037
50642,570
50643,2749
50644,8737
50645,1158
50647,1934
50648,4088
50650,736
50651,3576
50652,121
50653,613
50654,488
50655,821
50658,2415
50659,5264
50660,1296
50662,6815
50664,49
50665,2763
50666,1053
50667,795
50668,1289
50669,2386
50670,1967
50671,265
50672,571
50673,215
50674,3622
50675,2330
50676,2173
50677,12523
50680,1075
50681,430
50682,1588
50701,30355
50702,19991
50703,19883
50707,8517
50801,9344
50830,1702
50833,2233
50835,87
50836,441
50837,349
50839,30
50840,541
50841,2534
50842,102
50843,547
50845,774
50846,1045
50847,80
50848,366
50849,2550
50851,2004
50853,645
50854,2196
50857,245
50858,741
50859,522
50860,452
50861,266
50862,143
50863,279
50864,1907
51001,2474
51002,2654
51003,1758
51004,1042
51005,1389
51006,1042
51007,736
51008,152
51009,156
51010,425
51011,81
51012,6181
51014,491
51016,1388
51018,403
51019,776
51020,634
51022,795
51023,3333
51024,2085
51025,1921
51026,862
51027,1300
51028,2081
51029,233
51030,1752
51031,12430
51033,413
51034,1703
51035,1568
51036,750
51037,299
51038,1546
51039,2497
51040,3459
51041,7214
51044,255
51046,1585
51047,620
51048,552
51049,470
51050,2651
51051,83
51052,1036
51053,1091
51054,5156
51055,1317
51056,481
51058,961
51060,576
51061,477
51062,530
51063,1025
51101,816
51103,17612
51104,22306
51105,10309
51106,26786
51108,5615
51109,3125
51111,94
51201,5970
51230,468
51231,269
51232,816
51234,1311
51235,1095
51237,1728
51238,1215
51239,3228
51240,1774
51241,1763
51242,215
51243,815
51244,81
51245,1298
51246,3901
51247,5035
51248,1772
51249,3312
51250,8530
51301,12195
51331,1180
51333,501
51334,6861
51338,964
51341,47
51342,1172
51343,228
51345,372
51346,2337
51347,1481
51350,378
51351,4519
51354,1010
51355,904
51357,699
51358,1239
51360,8308
51363,134
51364,708
51365,404
51366,364
51401,11986
51430,737
51431,380
51433,645
51436,874
51439,1030
51440,387
51441,347
51442,9679
51443,1741
51444,238
51445,2774
51446,481
51447,214
51448,597
51449,2125
51450,1486
51451,112
51453,693
51454,1313
51455,2228
51458,1377
51459,72
51461,1146
51462,964
51463,534
51465,721
51466,1025
51467,603
51501,35424
51503,36395
51510,3786
51520,229
51521,2028
51523,332
51525,1184
51526,1753
51527,500
51528,915
51529,1580
51530,803
51531,856
51532,577
51533,879
51534,9266
51535,1793
51536,448
51537,6310
51540,450
51541,362
51542,1011
51543,401
51544,666
51545,355
51546,2743
51548,433
51549,465
51550,170
51551,1834
51552,278
51553,1013
51554,187
51555,4954
51556,411
51557,821
51558,522
51559,1783
51560,2100
51561,1459
51562,422
51563,733
51564,471
51565,471
51566,6498
51570,986
51571,650
51572,370
51573,1009
51575,1616
51576,2111
51577,1175
51578,74
51579,2202
51601,5709
51630,164
51631,290
51632,6919
51636,384
51637,202
51638,1231
51639,743
51640,1634
51645,250
51646,739
51647,133
51648,238
51649,306
51650,346
51652,1667
51653,1301
51654,491
51656,67
52001,44859
52002,15127
52003,13960
52030,425
52031,5042
52032,1470
52033,3291
52035,971
52037,1156
52038,470
52039,1203
52040,5670
52041,1539
52042,1927
52043,2246
52044,148
52045,2690
52046,2210
52047,548
52048,322
52049,1229
52050,493
52052,3046
52053,1193
52054,926
52057,7873
52060,8474
52064,827
52065,1162
52066,77
52068,4077
52069,1572
52070,1100
52072,368
52073,1467
52074,303
52076,2220
52077,385
52078,930
52079,785
52101,13162
52132,1840
52133,529
52134,272
52135,813
52136,5707
52140,507
52141,1358
52142,1760
52144,1196
52146,992
52147,988
52151,2042
52154,954
52155,1266
52156,636
52157,1769
52158,303
52159,2250
52160,828
52161,1428
52162,3144
52163,264
52164,199
52165,953
52166,97
52168,178
52169,406
52170,572
52171,991
52172,6019
52175,3286
52201,1282
52202,1236
52203,1936
52205,8710
52206,2264
52207,373
52208,3100
52209,1056
52210,704
52211,2567
52212,285
52213,4612
52214,3316
52215,802
52216,1437
52217,559
52218,1892
52219,191
52220,234
52221,216
52222,694
52223,1293
52224,1922
52225,426
52227,2641
52228,2972
52229,709
52231,319
52232,174
52233,7492
52235,806
52236,585
52237,1458
52240,37218
52241,21838
52242,1838
52245,26066
52246,24382
52247,5972
52248,1786
52249,949
52251,583
52253,3387
52254,846
52255,1216
52257,206
52301,3832
52302,39690
52305,635
52306,1765
52307,89
52308,130
52309,390
52310,6447
52312,115
52313,390
52314,6294
52315,1201
52316,1641
52317,17061
52318,1016
52320,1205
52321,404
52322,2813
52323,866
52324,2010
52325,871
52326,552
52327,3114
52328,3033
52329,811
52330,861
52332,1973
52333,7117
52334,307
52335,691
52336,2536
52337,850
52338,3787
52339,4273
52340,2517
52341,1173
52342,3105
52345,1443
52346,1067
52347,1392
52348,48
52349,7516
52351,1464
52352,2130
52353,9283
52354,372
52355,270
52356,2706
52358,3800
52359,282
52361,4479
52362,1043
52401,2164
52402,43091
52403,25407
52404,40570
52405,25352
52411,7401
52501,29663
52530,986
52531,5778
52533,1299
52534,280
52535,834
52536,947
52537,7281
52540,1474
52542,408
52543,287
52544,7566
52548,95
52549,734
52550,570
52551,640
52552,852
52553,1712
52554,1350
52555,331
52556,14388
52557,92
52560,442
52561,949
52563,1547
52565,1886
52566,164
52567,664
52569,591
52570,898
52571,1357
52572,1097
52573,152
52574,796
52576,553
52577,14862
52580,499
52581,294
52583,344
52584,450
52585,976
52586,514
52588,128
52590,1250
52591,2951
52593,136
52594,390
52595,410
52601,28722
52619,557
52620,872
52621,672
52623,1933
52624,272
52625,2629
52626,1257
52627,12299
52630,429
52632,12281
52635,732
52637,2366
52638,496
52639,1878
52640,1401
52641,12245
52644,406
52645,3139
52646,364
52647,226
52649,874
52650,798
52651,607
52653,3459
52654,1716
52655,4076
52656,2215
52657,89
52658,1007
52659,1536
52660,218
52701,102
52720,861
52721,803
52722,36377
52726,4653
52727,386
52728,1161
52729,826
52730,4679
52731,845
52732,26745
52737,372
52738,3456
52739,737
52742,7201
52745,662
52746,1012
52747,2125
52748,9263
52749,923
52750,585
52751,996
52752,499
52753,5393
52754,1248
52755,2213
52756,2232
52757,190
52758,208
52760,533
52761,30603
52765,471
52766,818
52767,365
52768,1492
52769,682
52772,5063
52773,2490
52774,128
52776,4940
52777,1284
52778,4042
52801,1174
52802,11375
52803,23209
52804,28658
52806,28787
52807,14099
53001,1898
53002,2371
53003,139
53004,3438
53005,20137
53006,1771
53007,1908
53010,7819
53011,2257
53012,18686
53013,3313
53014,8131
53015,2542
53016,380
53017,5717
53018,8188
53019,2062
53020,3494
53021,4862
53022,19514
53023,1493
53024,17121
53027,22710
53029,21561
53031,42
53032,4707
53033,5038
53034,1792
53035,2381
53036,2748
53037,9551
53038,4064
53039,4812
53040,8299
53042,6514
53044,2293
53045,22481
53046,1147
53047,77
53048,3329
53049,2494
53050,6913
53051,36959
53057,1961
53058,3362
53059,1748
53061,5309
53063,1505
53065,2264
53066,34950
53069,722
53070,4706
53072,24784
53073,15734
53074,13301
53075,3345
53076,3762
53078,1892
53079,1437
53080,5901
53081,43066
53083,20332
53085,11250
53086,8514
53088,387
53089,19249
53090,22561
53091,1999
53092,20678
53093,1978
53094,19417
53095,27992
53097,6525
53098,11840
53103,3860
53104,5528
53105,29478
53108,3344
53110,18281
53114,2721
53115,16041
53118,7454
53119,5806
53120,9830
53121,19350
53122,6204
53125,1925
53126,6460
53128,9093
53129,13943
53130,7738
53132,34789
53137,1724
53139,2821
53140,30582
53142,32984
53143,23702
53144,27769
53146,7731
53147,16721
53149,19734
53150,25749
53151,33160
53153,2413
53154,34377
53156,3030
53158,16216
53167,400
53168,8805
53170,2424
53172,21111
53177,8372
53178,2659
53179,6428
53181,7495
53182,9466
53183,2918
53184,4339
53185,18636
53186,34824
53188,36486
53189,27190
53190,19498
53191,2887
53192,221
53195,115
53202,23336
53203,936
53204,42265
53205,10028
53206,28150
53207,35074
53208,31067
53209,46817
53210,28066
53211,35330
53212,30351
53213,25964
53214,34651
53215,60823
53216,32195
53217,29133
53218,40538
53219,33808
53220,26247
53221,37621
53222,25111
53223,29168
53224,21238
53225,25651
53226,18331
53227,23307
53228,14338
53233,16418
53235,9250
53295,358
53402,33327
53403,27565
53404,15730
53405,25309
53406,25964
53501,23
53502,2428
53503,1946
53504,2070
53505,360
53506,1124
53507,2195
53508,5632
53510,1466
53511,49851
53515,2540
53516,2147
53517,1924
53518,1297
53520,6851
53521,3897
53522,1087
53523,5284
53525,4128
53526,564
53527,11159
53528,6422
53529,2274
53530,4519
53531,4859
53532,15215
53533,7273
53534,11939
53536,8663
53537,795
53538,18707
53540,161
53541,852
53543,1640
53544,800
53545,23552
53546,31225
53548,18907
53549,10548
53550,1242
53551,8380
53553,623
53554,1138
53555,8634
53556,2509
53557,477
53558,12032
53559,6789
53560,3862
53561,1675
53562,26464
53563,10929
53565,4757
53566,15265
53569,1158
53570,2635
53571,313
53572,11165
53573,3040
53574,3894
53575,17354
53576,2362
53577,1425
53578,6140
53579,1741
53580,563
53581,10242
53582,1078
53583,6091
53585,2250
53586,2260
53587,1276
53588,4223
53589,21758
53590,40653
53593,21534
53594,5214
53597,18867
53598,2812
53599,68
53702,51
53703,31316
53704,49322
53705,26315
53706,5749
53711,51220
53713,24805
53714,18440
53715,13593
53716,20631
53717,13398
53718,13164
53719,31908
53726,5798
53801,881
53802,58
53803,1292
53804,1378
53805,5271
53806,1839
53807,4851
53808,1053
53809,4138
53810,430
53811,3384
53813,6102
53816,813
53817,205
53818,15149
53820,2543
53821,8203
53825,489
53826,1290
53827,293
53901,14622
53910,3397
53911,1370
53913,20671
53916,22273
53919,2674
53920,414
53922,1025
53923,2119
53924,1305
53925,7880
53926,1626
53928,129
53929,2799
53930,1299
53931,241
53932,2603
53933,4074
53934,4258
53935,310
53936,1559
53937,1082
53939,242
53941,3046
53943,1107
53944,2232
53946,4356
53947,136
53948,8421
53949,6076
53950,5453
53951,2704
53952,4318
53953,285
53954,7011
53955,5762
53956,3391
53959,13916
53960,3308
53961,870
53963,13910
53964,3640
53965,10477
53968,2352
53969,424
54001,8077
54002,6750
54003,1055
54004,2290
54005,3049
54006,735
54007,1251
54009,2485
54010,52
54011,7107
54013,3734
54014,2326
54015,3855
54016,32371
54017,17989
54020,7198
54021,6902
54022,23508
54023,4121
54024,4765
54025,7380
54026,1848
54027,1063
54028,2680
54082,1823
54101,2770
54102,845
54103,404
54104,1015
54106,5313
54107,3634
54110,5434
54111,2081
54112,2224
54113,3535
54114,5015
54115,43916
54119,1046
54120,237
54121,2895
54123,243
54124,3917
54125,501
54126,3865
54127,74
54128,1733
54129,3556
54130,26682
54135,3333
54136,6811
54137,1098
54138,826
54139,3116
54140,9073
54141,2567
54143,14714
54149,1192
54150,1091
54151,3441
54153,7303
54154,5580
54155,5808
54156,1483
54157,5785
54159,1385
54160,258
54161,2646
54162,9322
54165,7993
54166,16576
54169,2659
54170,3945
54171,3386
54173,4368
54174,3046
54175,1025
54177,2800
54180,3051
54201,5309
54202,1234
54204,1811
54205,2162
54207,170
54208,6360
54209,1189
54210,893
54211,275
54212,992
54213,1270
54214,323
54216,6233
54217,7413
54220,39004
54227,1520
54228,2600
54229,4593
54230,4637
54232,755
54234,1607
54235,17130
54241,14434
54245,2190
54246,705
54247,2268
54301,24258
54302,32651
54303,28843
54304,30030
54307,1164
54311,35818
54313,38290
54401,31075
54403,24566
54405,3050
54406,3506
54407,1531
54408,1067
54409,12724
54410,2335
54411,5467
54412,2145
54413,186
54414,3359
54416,1641
54417,46
54418,1037
54420,1308
54421,3476
54422,1205
54423,2368
54424,1585
54425,2042
54426,4533
54427,1098
54428,1083
54430,129
54433,1824
54435,1929
54436,2208
54437,3084
54440,3000
54441,808
54442,1129
54443,2159
54446,3130
54447,489
54448,4300
54449,25927
54450,425
54451,11559
54452,18664
54454,1249
54455,17235
54456,6099
54457,8324
54458,125
54459,1082
54460,2748
54462,334
54463,676
54465,516
54466,2758
54467,13781
54469,1750
54470,2032
54471,1876
54473,2729
54474,4067
54475,1451
54476,18805
54479,4158
54480,1310
54481,29655
54482,9051
54484,5044
54485,309
54486,2232
54487,9261
54488,1270
54489,1513
54490,877
54491,1590
54493,669
54494,26556
54495,7458
54498,2415
54499,3165
54501,19791
54511,1176
54512,862
54513,450
54514,1645
54515,445
54517,108
54519,1274
54520,4007
54521,7721
54524,631
54525,268
54526,883
54527,1041
54529,1120
54530,836
54531,1437
54534,2363
54536,176
54537,528
54538,3243
54539,1367
54540,977
54541,1501
54542,455
54545,760
54546,1219
54547,1338
54548,4592
54550,658
54552,4169
54554,1158
54555,4593
54556,1223
54557,958
54558,2243
54559,764
54560,610
54561,36
54562,1925
54563,691
54564,377
54565,57
54566,1447
54568,5297
54601,50734
54603,14726
54610,1557
54611,1319
54612,5266
54613,1768
54614,3033
54615,10844
54616,2675
54618,2290
54619,4061
54621,1187
54622,2034
54623,1994
54624,1418
54625,246
54626,1177
54627,1870
54628,1062
54629,2470
54630,3878
54631,1787
54632,1290
54634,4359
54635,1816
54636,14141
54637,187
54638,1538
54639,2475
54641,2
54642,2150
54643,12
54644,1475
54645,78
54646,3902
54648,1798
54650,24065
54651,1430
54652,986
54653,921
54654,148
54655,1726
54656,17991
54657,398
54658,2586
54659,1422
54660,16242
54661,3513
54664,1489
54665,8723
54666,2670
54667,4760
54669,7843
54670,1944
54701,41122
54703,44726
54720,7460
54721,1344
54722,4256
54723,1241
54724,7431
54725,2996
54726,1756
54727,5095
54728,6044
54729,32604
54730,5072
54731,770
54732,3029
54733,1321
54734,887
54736,4019
54737,501
54738,3295
54739,5122
54740,2139
54741,1645
54742,4725
54745,2319
54746,748
54747,2586
54748,1260
54749,1279
54750,1106
54751,26525
54754,1564
54755,7361
54756,878
54757,3376
54758,4767
54759,1495
54760,262
54761,1267
54762,1233
54763,1165
54765,24
54766,1665
54767,3363
54768,6177
54769,496
54770,2170
54771,4289
54772,1141
54773,3432
54801,6420
54805,1450
54806,11430
54810,2488
54812,5649
54813,594
54814,2481
54817,2164
54819,2444
54820,850
54821,1277
54822,4454
54824,2249
54826,797
54827,221
54828,678
54829,5165
54830,2740
54832,412
54835,1013
54836,1055
54837,3744
54838,1077
54839,302
54840,4629
54841,255
54842,180
54843,11482
54844,267
54845,146
54846,526
54847,2225
54848,5900
54849,1922
54850,251
54853,3971
54854,967
54855,745
54856,1616
54857,61
54858,1503
54859,1870
54861,144
54862,261
54864,1291
54865,440
54867,435
54868,15299
54870,1468
54871,3072
54872,2573
54873,2753
54874,3562
54875,1042
54876,1545
54880,30068
54888,1328
54889,2708
54891,3393
54893,3756
54895,874
54896,1478
54901,38819
54902,23033
54904,21229
54909,2201
54911,28363
54913,18745
54914,32382
54915,43613
54921,1336
54922,1559
54923,8686
54927,553
54928,438
54929,8515
54930,1775
54931,276
54932,1205
54933,224
54934,152
54935,42376
54937,19444
54940,4020
54941,2594
54942,9123
54943,1903
54944,8779
54945,3449
54946,105
54947,2677
54948,311
54949,3337
54950,3001
54952,26452
54956,43954
54960,2814
54961,14158
54962,1079
54963,7120
54964,1049
54965,1340
54966,2006
54967,433
54968,2760
54970,3893
54971,11006
54974,1608
54977,1304
54979,1498
54980,153
54981,15026
54982,7102
54983,4523
54984,2983
54985,860
54986,4909
55001,3213
55003,3825
55005,4770
55006,4260
55007,2500
55008,15764
55009,8115
55011,10971
55012,2181
55013,6867
55014,29423
55016,37694
55017,766
55018,1005
55019,1897
55020,4262
55021,31043
55024,34883
55025,25469
55026,456
55027,3040
55029,40
55030,1285
55031,2190
55032,3796
55033,31790
55036,70
55037,4912
55038,22752
55040,13491
55041,7593
55042,9742
55043,3901
55044,51046
55045,7955
55046,5440
55047,2786
55049,2482
55051,9777
55052,2178
55053,1046
55054,2489
55055,3766
55056,14262
55057,25781
55060,28968
55063,9294
55065,1291
55066,18627
55068,29591
55069,5797
55070,8133
55071,6137
55072,4711
55073,3546
55074,2333
55075,21692
55076,22953
55077,13533
55079,8865
55080,2775
55082,38598
55084,1709
55085,448
55087,279
55088,1837
55089,1842
55090,441
55092,11510
55101,6050
55102,19698
55103,14055
55104,46791
55105,30786
55106,57051
55107,15986
55108,15891
55109,34020
55110,40922
55112,46794
55113,42189
55114,3354
55115,9485
55116,25805
55117,45061
55118,29655
55119,42159
55120,4684
55121,8461
55122,32665
55123,28019
55124,52836
55125,47698
55126,27199
55127,18157
55128,30982
55129,20605
55130,19015
55150,213
55301,11690
55302,7886
55303,50005
55304,49590
55305,21274
55306,17153
55307,3150
55308,9959
55309,20005
55310,1404
55311,36014
55312,1562
55313,25805
55314,1244
55315,5496
55316,25361
55317,22183
55318,29426
55319,5535
55320,5440
55321,5926
55322,3651
55324,1229
55325,4594
55327,3820
55328,9479
55329,2187
55330,40093
55331,19488
55332,1792
55333,792
55334,2873
55335,1600
55336,7886
55337,47746
55338,1096
55339,1112
55340,6949
55341,3156
55342,1863
55343,26288
55344,15325
55345,23228
55346,18427
55347,33028
55349,4313
55350,17906
55352,10036
55353,3336
55354,2684
55355,9623
55356,5833
55357,3565
55358,5528
55359,6539
55360,3084
55362,20072
55363,4989
55364,15765
55366,432
55367,1053
55368,2560
55369,35724
55370,785
55371,17221
55372,34189
55373,6197
55374,14920
55375,4995
55376,18023
55378,30917
55379,46352
55381,2020
55382,3841
55384,1836
55385,1252
55386,7306
55387,14138
55388,6470
55389,2664
55390,2744
55391,15911
55395,2839
55396,2198
55397,3106
55398,17056
55401,7238
55402,404
55403,16459
55404,29790
55405,16927
55406,35272
55407,41609
55408,32931
55409,12758
55410,21243
55411,30127
55412,24327
55413,14206
55414,31299
55415,2860
55416,31883
55417,27323
55418,32370
55419,29004
55420,23909
55421,29178
55422,30557
55423,38856
55424,10638
55425,9833
55426,27400
55427,25174
55428,32246
55429,29383
55430,23624
55431,20249
55432,32394
55433,36262
55434,31094
55435,12732
55436,14431
55437,19204
55438,17848
55439,9611
55441,19604
55442,14517
55443,35656
55444,17208
55445,10851
55446,20534
55447,23272
55448,30059
55449,25111
55450,10
55454,8924
55455,1153
55601,102
55602,175
55603,497
55604,3546
55605,596
55606,287
55607,131
55609,296
55612,546
55613,216
55614,2572
55615,270
55616,6854
55702,497
55703,696
55704,1121
55705,3279
55706,1814
55707,3487
55708,953
55709,4081
55710,1284
55711,603
55712,582
55713,1011
55716,341
55717,333
55718,3325
55719,5860
55720,17191
55721,3415
55722,1201
55723,2351
55724,736
55725,102
55726,1059
55731,5777
55732,1444
55733,4679
55734,6177
55735,1793
55736,1541
55738,540
55741,3145
55742,344
55744,20196
55746,17128
55748,1452
55749,452
55750,2013
55751,1544
55752,387
55753,990
55756,428
55757,877
55758,144
55760,3047
55763,550
55764,569
55765,797
55766,42
55767,4588
55768,2826
55769,2316
55771,1664
55772,69
55775,1206
55779,3733
55780,214
55781,730
55782,477
55783,2424
55784,89
55785,261
55786,305
55787,517
55790,1855
55792,10048
55793,615
55795,1619
55797,1460
55798,587
55802,2427
55803,17330
55804,14507
55805,10135
55806,9520
55807,9905
55808,5812
55810,8657
55811,26094
55812,10860
55814,767
55901,56972
55902,24106
55904,28895
55906,19305
55909,1460
55910,1398
55912,29107
55917,3716
55918,1004
55919,962
55920,7710
55921,4852
55922,1030
55923,4689
55924,1348
55925,1091
55926,872
55927,4242
55929,1326
55931,322
55932,2069
55933,279
55934,3663
55935,948
55936,1903
55939,1981
55940,2784
55941,947
55943,2991
55944,7455
55945,1454
55946,3198
55947,7347
55949,1825
55950,172
55951,1600
55952,2480
55953,913
55954,1453
55955,2861
55956,1961
55957,754
55959,2276
55960,3437
55961,452
55962,769
55963,5155
55964,4388
55965,2398
55967,959
55968,120
55969,1095
55970,1039
55971,3008
55972,4922
55973,291
55974,2085
55975,4379
55976,8310
55977,207
55979,1122
55981,3952
55982,446
55983,1593
55985,1933
55987,34952
55990,933
55991,1490
55992,4708
56001,48961
56003,15012
56007,20566
56009,1562
56010,1193
56011,10112
56013,4251
56014,747
56016,1061
56017,1689
56019,881
56020,111
56021,1087
56022,68
56023,455
56024,2915
56025,475
56026,2000
56027,910
56028,1425
56029,720
56031,11712
56032,303
56033,323
56034,524
56035,528
56036,1897
56037,1727
56039,903
56041,1029
56042,697
56043,470
56044,2044
56045,787
56046,94
56047,109
56048,3831
56050,1526
56051,659
56052,729
56054,962
56055,4123
56056,93
56057,4032
56058,6210
56060,439
56062,3134
56063,2865
56065,3005
56068,1044
56069,4658
56071,12997
56072,2329
56073,16303
56074,2098
56075,161
