safegraph_brand_id,brand_name,parent_safegraph_brand_id,naics_code,top_category,sub_category,stock_symbol,stock_exchange
SG_BRAND_60b7e0b18d89e709,UPMC,"",621111,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"",""
SG_BRAND_b72d7c3920975c6fa580804f44b41fb2,Uptown Cheapskate,"",453310,Used Merchandise Stores,Used Merchandise Stores,"",""
SG_BRAND_64aaba94f12d1c16,Uptown Grocery,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_5d3b237bf6a030f2,Uptown Jungle Fun Park,"",713990,Other Amusement and Recreation Industries,All Other Amusement and Recreation Industries,"",""
SG_BRAND_97e1dc0386c809d36bc3a0e7afc8ddbd,Urban Air Trampoline Park,"",713990,Other Amusement and Recreation Industries,All Other Amusement and Recreation Industries,"",""
SG_BRAND_298b1bda7be58a5a,Urban Bar-B-Q Company,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_657410c3e4ee6765,Urban Cafe,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_5cef0f374424fd8a,Urban Cookhouse,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_74e59cff881f55c7,Urban Kids,SG_BRAND_61f8292d7c28ad94,448130,Clothing Stores,Children's and Infants' Clothing Stores,"",""
SG_BRAND_7e90833c32ca65339c2d5e505ec17249,Urban Outfitters,"",448140,Clothing Stores,Family Clothing Stores,URBN,NASDAQ
SG_BRAND_53156ee104eef07d,Urban Planet,SG_BRAND_61f8292d7c28ad94,448140,Clothing Stores,Family Clothing Stores,"",""
SG_BRAND_43fd896b3b31e0a,Urban Plates,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_54188e079748d6cd,Urban Zen,"",448190,Clothing Stores,Other Clothing Stores,"",""
SG_BRAND_7f61dcd7f2b05fd0,Urgent Team,"",621493,Outpatient Care Centers,Freestanding Ambulatory Surgical and Emergency Centers,"",""
SG_BRAND_1413415c05463c5d,Urth Caffe,"",722515,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,"",""
SG_BRAND_bbf02c201c04a513065a6838ddab273a,USA Insurance Company,"",524210,"Agencies, Brokerages, and Other Insurance Related Activities",Insurance Agencies and Brokerages,"",""
SG_BRAND_37b63830acb6199d,USA Vein Clinics,"",621111,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"",""
SG_BRAND_bef9c68ae2104128f47c12fde02582a3,USA Weightlifting,"",713940,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"",""
SG_BRAND_01b4c8b1942693d43f4955ce540d1734,USAA,"",522120,Depository Credit Intermediation,Savings Institutions,USISX,MUTF
SG_BRAND_4c3c1476fbe96902,UW Medicine,"",622110,General Medical and Surgical Hospitals,General Medical and Surgical Hospitals,"",""
SG_BRAND_6ef4f004d083e2ba,V's Barber Shop,"",812111,Personal Care Services,Barber Shops,"",""
SG_BRAND_fefdc14e57c6a128239c677ca53b3095,Valentino,"",448140,Clothing Stores,Family Clothing Stores,"",""
SG_BRAND_7bb0fac51a728e6c,Valentino's,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_efcbcd9984a46b4d7bed503b4ac5bc95,Valero Energy,"",447110,Gasoline Stations,Gasoline Stations with Convenience Stores,VLO,NYSE
SG_BRAND_afac6b64334a0fe03c01516f857b82c4,Vallarta Supermarkets,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_7ab42a2d544f0ffa,Valley Bank,"",522110,Depository Credit Intermediation,Commercial Banking,VLY,NASDAQ
SG_BRAND_dcf455e18440acf289e212893d0a1283,Valley Child Care and Learning Center,"",624410,Child Day Care Services,Child Day Care Services,"",""
SG_BRAND_2d8cda8b4cd5230d53e2ba4b4bd27222,Valley Coop,"",424910,Miscellaneous Nondurable Goods Merchant Wholesalers,Farm Supplies Merchant Wholesalers,"",""
SG_BRAND_19d7fc16e3f0c779,Valley Dairy,"",445120,Grocery Stores,Convenience Stores,"",""
SG_BRAND_f0939f7ddb048c1111c9add5899ec3fb,Valspar,"",325510,"Paint, Coating, and Adhesive Manufacturing",Paint and Coating Manufacturing,"",""
SG_BRAND_14409b9c9dcca1c69544bd42321f48f8,Valu Home Centers,"",444130,Building Material and Supplies Dealers,Hardware Stores,"",""
SG_BRAND_3fd50390a02e7415eb76bcf03d8ef62e,Valu Land,SG_BRAND_2f52eaab3edfa154fca397a25258afe0,445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,SPTN,NASDAQ
SG_BRAND_6175f233a2829a64,Valu-Mart,SG_BRAND_1b47663a692f81de,445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_b7251451a2dd6d6c8c573b074400f38f,Value City Furniture,SG_BRAND_caad5d7ac54e1eb12cee70b71259f792,452210,Department Stores,Department Stores,"",""
SG_BRAND_b7bd3bbc7abb917d513d27d4e4ad0526,Value Pawn and Jewelry,"",453310,Used Merchandise Stores,Used Merchandise Stores,"",""
SG_BRAND_93cbc2be3bfff841c387f1a7e8d6bd32,Value Village Thrift Stores,SG_BRAND_c5c2b077a5954c9d1ed3341f1f7ebd0a,453310,Used Merchandise Stores,Used Merchandise Stores,"",""
SG_BRAND_92293091ff906b,ValuMarket Supermarket,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_39e16e9497a95ca0,Valvoline,"",811198,Automotive Repair and Maintenance,All Other Automotive Repair and Maintenance,VVV,NYSE
SG_BRAND_634589fe8c8538b868733c835d8bdbd4,Van Cleef & Arpels,"",448310,"Jewelry, Luggage, and Leather Goods Stores",Jewelry Stores,"",""
SG_BRAND_5bfb00c0521f20361e4a3f7d16a5bab4,Van Heusen,"",448110,Clothing Stores,Men's Clothing Stores,PVH,NYSE
SG_BRAND_1d771e92a63501dd,Van Zeeland's,"",811198,Automotive Repair and Maintenance,All Other Automotive Repair and Maintenance,"",""
SG_BRAND_6ed5a65670e9e4d6b43ea2b803c8b7d6,Van's Golf Shops,SG_BRAND_8fcdb2b852cae2d67f951fc28ac6200e,451110,"Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods Stores,"",""
SG_BRAND_7bddda86e64944f3379f34a4d23f1e0e,Vanderbilt's,"",448210,Shoe Stores,Shoe Stores,"",""
SG_BRAND_82181bb7e68bce732e65594d50337fac,Vanilla Caffè,"",722513,Restaurants and Other Eating Places,Limited-Service Restaurants,"",""
SG_BRAND_336d95866bf50e8249657647cb15b68c,Vans,"",448210,Shoe Stores,Shoe Stores,VANS,NASDAQ
SG_BRAND_00ef5e29de18fd5694b172ee2345cf26,Vapiano,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_205f5ed4b8f19b24,Vasa Fitness,"",713940,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"",""
SG_BRAND_78d28703914b85dcf9278d43d02d6ca9,Vasque,"",316210,Footwear Manufacturing,Footwear Manufacturing,"",""
SG_BRAND_c39dfdb0de5b019aadc70cd17c9ed43f,VCA Animal Hospitals,"",541940,"Other Professional, Scientific, and Technical Services",Veterinary Services,WOOF,NASDAQ
SG_BRAND_f33c2a96468947ca841e83c459ad5361,Veeder Root,"",334519,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",Other Measuring and Controlling Device Manufacturing,"",""
SG_BRAND_ea7c746f65bf8f89d8770da5c3f95e3e,Veggie Grill,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_42319a6429c4aa78,Velvet Taco,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_eef566751037346f,Venture Wireless,"",517312,Wired and Wireless Telecommunications Carriers,Wireless Telecommunications Carriers (except Satellite),"",""
SG_BRAND_ef48dfbcd178a0981e051d7b7581d6f4,Vera Bradley,"",448320,"Jewelry, Luggage, and Leather Goods Stores",Luggage and Leather Goods Stores,VRA,NASDAQ
SG_BRAND_b8e12212e9f2dc9,Vera Wang,"",448120,Clothing Stores,Women's Clothing Stores,"",""
SG_BRAND_15c3baca363761ee,VERC,"",445120,Grocery Stores,Convenience Stores,"",""
SG_BRAND_5525ff59adcaac313923ab89d0a618c5,Verizon Wireless,"",517312,Wired and Wireless Telecommunications Carriers,Wireless Telecommunications Carriers (except Satellite),VZ,NYSE
SG_BRAND_1d9a83ef9adcf284,Verlo,"",442110,Furniture Stores,Furniture Stores,"",""
SG_BRAND_d3adc7f1cc5584c35ec8f34d961dc435,Vermeer,"",423830,"Machinery, Equipment, and Supplies Merchant Wholesalers",Industrial Machinery and Equipment Merchant Wholesalers,"",""
SG_BRAND_35f3e17b7df6bf82b3e9551980cf8164,Versace,"",448140,Clothing Stores,Family Clothing Stores,"",""
SG_BRAND_a5207260a55dd58b6277bdac45be0c2f,VERSATEX Trimboard,"",423330,Lumber and Other Construction Materials Merchant Wholesalers,"Roofing, Siding, and Insulation Material Merchant Wholesalers","",""
SG_BRAND_8926cf5e6e8571a6687e5841310727f6,Versona,SG_BRAND_87c0e9019227fe8598e8a80bf4a9a8de,448120,Clothing Stores,Women's Clothing Stores,CATO,NYSE
SG_BRAND_33071c645364fdd7,Verve Coffee Roasters,"",722513,Restaurants and Other Eating Places,Limited-Service Restaurants,"",""
SG_BRAND_7c52b02af2d3f789d72484b8b4e89f31,VF Outlet,"",448140,Clothing Stores,Family Clothing Stores,"",""
SG_BRAND_01722c94c896b3cc3fe231b813e4238c,VG's Grocery,SG_BRAND_2f52eaab3edfa154fca397a25258afe0,445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,SPTN,NASDAQ
SG_BRAND_69965f30ffae02cc,Via Vite Restaurant,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_5a2c4735ff4f363f1fb0c86bde6c9a72,Viaero Wireless,"",517312,Wired and Wireless Telecommunications Carriers,Wireless Telecommunications Carriers (except Satellite),"",""
SG_BRAND_2c738ce16fcf389236fde24d6c8d87ef,Vibram FiveFingers,"",316210,Footwear Manufacturing,Footwear Manufacturing,"",""
SG_BRAND_ce4a0da59b1a7df,Vic & Anthony's,SG_BRAND_6a57a11137078fd,722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_2c77e3e0de6e42e5335b61881aac36a3,Victoria's Secret,"",448120,Clothing Stores,Women's Clothing Stores,"",""
SG_BRAND_8a4f3bca8d9c165a4ae19cd6b3d2323a,Victory Lane,"",811111,Automotive Repair and Maintenance,General Automotive Repair,"",""
SG_BRAND_4ff42843b7f6e97c,Victory Martial Arts,"",713940,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"",""
SG_BRAND_4a5a8e8ee900961720df7e1ba787c219,Victory Motorcycles,SG_BRAND_71f76d30fae4bd35087d25694b18a702,336991,Other Transportation Equipment Manufacturing,"Motorcycle, Bicycle, and Parts Manufacturing",PII,NYSE
SG_BRAND_5dd255b909f6b859,Victra,"",443142,Electronics and Appliance Stores,Electronics Stores,"",""
SG_BRAND_89ff9f1a5d32fe10caf1474596167b0f,VIDA Fitness,"",713940,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"",""
SG_BRAND_dfeee065e0b599d5,Videotron,"",515210,Cable and Other Subscription Programming,Cable and Other Subscription Programming,"",""
SG_BRAND_51265bb9c72da76b,Vie Fitness,"",713940,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"",""
SG_BRAND_1b5e77e64f4967bb,Viewhouse,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_a16d89f12856c3e8bfd15d0887b5915e,Viktor&Rolf,"",448120,Clothing Stores,Women's Clothing Stores,"",""
SG_BRAND_21a54ae990b9deb4,Vilebrequin,"",448150,Clothing Stores,Clothing Accessories Stores,"",""
SG_BRAND_ba6e3906460ff00a7c9283ae0308d62e,Villa Italian Kitchen,SG_BRAND_1ee217c070a22e1844b7a5ba7dab02c9,722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_1ee217c070a22e1844b7a5ba7dab02c9,Villa Restaurant Group,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_5ae4092d806fd229,Village Fitness,"",713940,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"",""
SG_BRAND_5f2a59160ba477d032f3ff04029265f6,Village Inn,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_4fdae8bf71ed01e4,Village Inn Pizza Parlor,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_2a60bca95486589e,Village Market Food Center,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_4a1db81aa8a21878,Village Tavern,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_735d82550754eab9,VIM,"",448140,Clothing Stores,Family Clothing Stores,"",""
SG_BRAND_b3279be05141b6fe267b60654066b178,Vince.,"",448150,Clothing Stores,Clothing Accessories Stores,VNCE,NYSE
SG_BRAND_ad55dc335c5f5c3a482d1f2ac6158858,vineyard vines,"",448140,Clothing Stores,Family Clothing Stores,"",""
SG_BRAND_4dc512db338932ec,Vinny's Italian Grill and Pizzeria,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_56496dbfa4cd173162d2a776aa96d943,Vino 100,"",445310,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores","",""
SG_BRAND_c942d6722d2aeab87c91190ece0ca27e,VIP Petcare,"",541940,"Other Professional, Scientific, and Technical Services",Veterinary Services,"",""
SG_BRAND_65845363f1428a43b21ea98cbb78fc01,VIP Tires & Service,"",441310,"Automotive Parts, Accessories, and Tire Stores",Automotive Parts and Accessories Stores,"",""
SG_BRAND_4b288e79a537bfde,Virgin Hotel,"",721110,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,"",""
SG_BRAND_6462467e9fe86858c95334f330c1868b,Virgin Mobile,SG_BRAND_1d08fdad0400ce91f60e43105b4df9c1,517312,Wired and Wireless Telecommunications Carriers,Wireless Telecommunications Carriers (except Satellite),S,NYSE
SG_BRAND_1fd81b76ab1df2d1ef4b3a92e5d00ded,Virnig Manufacturing,"",333120,"Agriculture, Construction, and Mining Machinery Manufacturing",Construction Machinery Manufacturing,"",""
SG_BRAND_49419b47834bb9062445b36e8fb6b5c2,Virtua,"",622110,General Medical and Surgical Hospitals,General Medical and Surgical Hospitals,"",""
SG_BRAND_71351a74d5ab168f,Visionworks,"",621320,Offices of Other Health Practitioners,Offices of Optometrists,"",""
SG_BRAND_40de5eacba5b3d875c350bdd1774cd0e,Visiting Angels,"",624120,Individual and Family Services,Services for the Elderly and Persons with Disabilities,"",""
SG_BRAND_452d3fb18659d83d,Vista Optical,"",621320,Offices of Other Health Practitioners,Offices of Optometrists,"",""
SG_BRAND_41bc6b33df2181381133475122ba61e2,Vitality Bowls,"",722513,Restaurants and Other Eating Places,Limited-Service Restaurants,"",""
SG_BRAND_40ca8fe742a4c3798ebb332604c74045,Vitamin Discount Center,"",446191,Health and Personal Care Stores,Food (Health) Supplement Stores,"",""
SG_BRAND_5278bc7d62630be7b9a1427734dcba1f,Vitamin World,"",446191,Health and Personal Care Stores,Food (Health) Supplement Stores,VSI,NYSE
SG_BRAND_79c3aefbbe567394,Vito's Pizza & Subs,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_7e707ecd0eca69220b1b85c6c9cf77aa,Viva Chicken,"",722513,Restaurants and Other Eating Places,Limited-Service Restaurants,"",""
SG_BRAND_dc7bd62f1c009bb350c97722c0e0dcff,Vocelli Pizza,"",722513,Restaurants and Other Eating Places,Limited-Service Restaurants,"",""
SG_BRAND_4ae7e62b3427ba334779a5649ad4c60a,Vodafone Spain,"",517312,Wired and Wireless Telecommunications Carriers,Wireless Telecommunications Carriers (except Satellite),"",""
SG_BRAND_335aedbe9f285a36,Volcom,"",448140,Clothing Stores,Family Clothing Stores,"",""
SG_BRAND_7bd9ba9c7afb18529ac23979f477ff77,Volkswagen,"",441110,Automobile Dealers,New Car Dealers,VWAPY,OTCMKTS
SG_BRAND_3df7453748507d4ea82277d2d0420de5,Volvo,"",441110,Automobile Dealers,New Car Dealers,VLVLY,OTCMKTS
SG_BRAND_c68b47edbcfb8034efd8ae567e354e24,Volvo Construction Equipment N.A.,SG_BRAND_3df7453748507d4ea82277d2d0420de5,333120,"Agriculture, Construction, and Mining Machinery Manufacturing",Construction Machinery Manufacturing,VLVLY,OTCMKTS
SG_BRAND_7c0be7892d543d89,Von Hanson's,"",445210,Specialty Food Stores,Meat Markets,"",""
SG_BRAND_6465aae76d61e2b6db760004bd76f661,Von Maur,"",452319,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,"",""
SG_BRAND_98047fcf61c54f7a26c2141cc23a5b9b,Vons,SG_BRAND_942c238b1dddf5d40a05dbad6851b58b,445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_7cef44a79fe5f89daf2c156d09396611,VooDoo BBQ & Grill,"",722513,Restaurants and Other Eating Places,Limited-Service Restaurants,"",""
SG_BRAND_1c9f6a844264483,Vowells Market,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_ea9e29765ee4c1001f290c90eb411bb7,W Hotels,SG_BRAND_02f92da3a9b57d43,721110,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,MAR,NASDAQ
SG_BRAND_ebfabb568992ac314954deef9e583133,WaBa Grill,"",722513,Restaurants and Other Eating Places,Limited-Service Restaurants,"",""
SG_BRAND_7d55f8ddf947e2b4446a8240c916ae25,Waffle House,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_d9494f985ce328b9e7e8c05b649645ed,Wag N' Wash Natural Food & Bakery,"",812910,Other Personal Services,Pet Care (except Veterinary) Services,"",""
SG_BRAND_4086109307808093,Wag-A-bag,"",445120,Grocery Stores,Convenience Stores,"",""
SG_BRAND_827d0a4a9d09e528a2665fee434b8f09,Wagamama,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_1d655f28c3f03776,Wagner Oil,"",211120,Oil and Gas Extraction,Crude Petroleum Extraction ,"",""
SG_BRAND_6e1fcfa2a22f0302,Wahlburgers,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_c133eedd581d64a939a1c442e2d67276,Wahoo's Fish Taco,"",722513,Restaurants and Other Eating Places,Limited-Service Restaurants,"",""
SG_BRAND_d2c6b8374d090e9a,Waitrose,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_ce8c4f0fd8517b73,Wakefern Food Corp,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_b8ecc934ae2d23d0b8176ec2d060fb39,Waldbaum's,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_6f60999101083272ce1b42a5df7a0b1a,Waldorf Astoria Hotels & Resorts,SG_BRAND_20a9e31c88c5de210b9ae0bee5faf4f3,721110,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,HLT,NYSE
SG_BRAND_63ea689e38887d2a25b1f57a6f86748f,Walgreens,"",446110,Health and Personal Care Stores,Pharmacies and Drug Stores,WBA,NASDAQ
SG_BRAND_23c53e6078358bcb,Walk-On's Bistreaux & Bar,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_b11cf47622c4daae675d270c8e1358ed,Walker Manufacturing,"",333112,"Agriculture, Construction, and Mining Machinery Manufacturing",Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing,"",""
SG_BRAND_04a8ca7bf49e7ecb4a32451676e929f0,Walmart,SG_BRAND_f49758461e68a211,452319,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,WMT,NYSE
SG_BRAND_f49758461e68a211,Walmart inc,"",445210,Specialty Food Stores,Meat Markets,WMT,NYSE
SG_BRAND_68e4f1cacc63e88d,Walnut Grill,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_434e9aa0a55d5fb7,Walt Disney Parks and Resorts,SG_BRAND_e08c182e7dfece70,713110,Amusement Parks and Arcades,Amusement and Theme Parks,DIS,NYSE
SG_BRAND_4944bc53b0994618,Walt's Food Center,"",445299,Specialty Food Stores,All Other Specialty Food Stores,"",""
SG_BRAND_f0813f31657204ea952f5b09216088bb,Walter E. Smithe,"",442110,Furniture Stores,Furniture Stores,"",""
SG_BRAND_1098c70eb4cac3a1f93309c89b79f16c,Warby Parker,"",446130,Health and Personal Care Stores,Optical Goods Stores,"",""
SG_BRAND_638c56c336bc6e4,Warehouse Discount Groceries,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_7139324e5d92a334,Warehouse Market,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_7e8c37eabfc14035,Wash-N-fill Express,"",447110,Gasoline Stations,Gasoline Stations with Convenience Stores,"",""
SG_BRAND_59f435d04ceac571,Washington Federal,"",522110,Depository Credit Intermediation,Commercial Banking,WAFD,NASDAQ
SG_BRAND_8d68ce3ae492d738dceccf2c6bcd23bb,Washington Regional,"",622110,General Medical and Surgical Hospitals,General Medical and Surgical Hospitals,"",""
SG_BRAND_ae874622d6ce6a54,Washington Sports Club,SG_BRAND_231cdcceb59deea5,713940,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"",""
SG_BRAND_e7688ed072176eba06d65f27fd0be4fa,Washington Trust,"",522110,Depository Credit Intermediation,Commercial Banking,WASH,NASDAQ
SG_BRAND_7bd98076570d4b8,Water Grill,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_05bb5c1ce0c58af07462ed901459f6c8,WaterFurnace,"",238220,Building Equipment Contractors,"Plumbing, Heating, and Air-Conditioning Contractors","",""
SG_BRAND_1b29fd93a75dc1c2e8f02ea05220581b,Watermill Express,"",445299,Specialty Food Stores,All Other Specialty Food Stores,"",""
SG_BRAND_41ce68c6585cfa67,Waterway Carwash,"",811192,Automotive Repair and Maintenance,Car Washes,"",""
SG_BRAND_5c9f1701ea1cb5ff5445ae5bcf40ab4a,Waterworks,"",423720,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers,"",""
SG_BRAND_fa5bda016924cdc09a52f985ffb8b6e9,Wawa,"",445120,Grocery Stores,Convenience Stores,"",""
SG_BRAND_e141580b8fd477a6a621ce4773280a16,Waxing Poetic,"",448310,"Jewelry, Luggage, and Leather Goods Stores",Jewelry Stores,"",""
SG_BRAND_df6c3c50d2c08cf,Waxing The City,"",812112,Personal Care Services,Beauty Salons,"",""
SG_BRAND_9b2a68ad318785b8673bc8e7a48377e3,Wayback Burgers,"",722513,Restaurants and Other Eating Places,Limited-Service Restaurants,"",""
SG_BRAND_79089f5ba57abc79,Wayfield,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_99600b9d61b79411,we care hair,SG_BRAND_016d2c38631de45e,812112,Personal Care Services,Beauty Salons,RGS,NYSE
SG_BRAND_116691bed968d698,Weathervane Seafood Restaurants,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_20e1fbf8833fdf8d,Webber & Judd Pharmacies,"",446110,Health and Personal Care Stores,Pharmacies and Drug Stores,"",""
SG_BRAND_ee8873aaffa96fb781ef85b25fc51dd9,Weber,"",335220,Household Appliance Manufacturing,Major Household Appliance Manufacturing,"",""
SG_BRAND_2e4f9194bf811d15,Weber Grill Restaurant,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_6a891d3a5ae81b16b3d50fee0dbd6d76,Webster Bank,"",522110,Depository Credit Intermediation,Commercial Banking,WBS,NYSE
SG_BRAND_2c735d85b25cc38,Webster University,"",611310,"Colleges, Universities, and Professional Schools","Colleges, Universities, and Professional Schools","",""
SG_BRAND_7fe44d80fd371cf1b3010e4ee111de5f,Wee Forest Folk,"",339999,Other Miscellaneous Manufacturing,All Other Miscellaneous Manufacturing,"",""
SG_BRAND_3b19ceabae84acf2746e113cb24bdb0a,Wegmans Food Markets,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_2af0bb5161ade057,Weigel's,"",447110,Gasoline Stations,Gasoline Stations with Convenience Stores,"",""
SG_BRAND_b0980641a37b38460ec96d65bd20fd9d,Weight Watchers,"",812191,Personal Care Services,Diet and Weight Reducing Centers,WW,NASDAQ
SG_BRAND_0c602088abaadd6b3cccb1f215100b24,Weis Markets,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,WMK,NYSE
SG_BRAND_226ab990c9c3b470,Weldon Barber,"",812112,Personal Care Services,Beauty Salons,"",""
SG_BRAND_cfef6bf4adc5adc3,WellNow Urgent Care,"",621111,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"",""
SG_BRAND_d8326a9cc6413b12d8df3c617490e882,Wells Fargo,"",522110,Depository Credit Intermediation,Commercial Banking,WFC,NYSE
SG_BRAND_213a5e3b4c44479d,WellStreet,"",621111,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"",""
SG_BRAND_d4e598bc3d0cab4,Wellwise,SG_BRAND_1b47663a692f81de,453998,Other Miscellaneous Store Retailers,All Other Miscellaneous Store Retailers (except Tobacco Stores),"",""
SG_BRAND_962f9b1d1de0bf5b87f4782eafcfd5e5,Wendy's,"",722513,Restaurants and Other Eating Places,Limited-Service Restaurants,WEN,NASDAQ
SG_BRAND_4ccc3abc3bb521c7,Wesco Convenience Store,"",445120,Grocery Stores,Convenience Stores,"",""
SG_BRAND_4c854aab67eb25b387f7090c73d4a7d4,WESCO Distribution,"",423610,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,"Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers",WCC,NYSE
SG_BRAND_33e9989a91a84d94,Wesselman's,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_257ad0d193e766cf,West America,"",522110,Depository Credit Intermediation,Commercial Banking,"",""
SG_BRAND_4a3481e9dad083a5,West Coast Dental,"",621210,Offices of Dentists,Offices of Dentists,"",""
SG_BRAND_baad614ebcf27444a29c358f9ef22b73,West Elm,SG_BRAND_f9893c1c90135fb1e80f223a749f7e71,442299,Home Furnishings Stores,All Other Home Furnishings Stores,WSM,NYSE
SG_BRAND_c2ac0880db6acc61a3d795465960ab2d,"West End Roofing, Siding & Windows",SG_BRAND_1b2818c0478264ea,423330,Lumber and Other Construction Materials Merchant Wholesalers,"Roofing, Siding, and Insulation Material Merchant Wholesalers",BECN,NASDAQ
SG_BRAND_4d44f834804274ae23459395fc257c0e,West Marine,"",441222,Other Motor Vehicle Dealers,Boat Dealers,"",""
SG_BRAND_2c9c19e2bf21cf8e,West49,SG_BRAND_61f8292d7c28ad94,448140,Clothing Stores,Family Clothing Stores,"",""
SG_BRAND_e5c3d8f947863b5e0e7dcf424e8fbe0c,WestCoast Hooters,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_81aa70dfcca0c51,Westconsin Credit Union,"",522110,Depository Credit Intermediation,Commercial Banking,"",""
