zip,pop
19442,47
19444,10966
19446,57481
19453,1546
19454,29054
19456,768
19457,131
19460,42332
19462,15280
19464,47733
19465,17989
19468,26621
19472,77
19473,16394
19474,764
19475,11913
19477,152
19492,747
19501,1100
19503,1168
19504,5147
19505,3305
19506,7527
19507,3356
19508,16090
19510,7816
19511,220
19512,17374
19518,15076
19519,103
19520,5738
19522,14560
19523,255
19525,14706
19526,11295
19529,3258
19530,16838
19533,7864
19534,2088
19535,23
19536,501
19538,65
19539,4706
19540,12020
19541,4505
19542,68
19543,6075
19544,200
19545,437
19547,4320
19549,309
19550,655
19551,5162
19554,382
19555,3485
19559,370
19560,7986
19562,2683
19564,92
19565,8729
19567,5513
19601,33765
19602,18316
19604,28301
19605,19426
19606,35216
19607,23068
19608,23247
19609,10177
19610,15613
19611,10835
19701,40871
19702,54120
19703,15090
19706,1899
19707,17188
19709,36609
19710,42
19711,53519
19713,31709
19716,1635
19717,3931
19720,61786
19730,470
19731,262
19732,26
19733,114
19734,12149
19735,12
19736,33
19801,16983
19802,25675
19803,22278
19804,18712
19805,42689
19806,9969
19807,7722
19808,40087
19809,14650
19810,26081
19901,39662
19902,320
19904,38618
19930,3392
19931,258
19933,10461
19934,14488
19936,341
19938,9399
19939,7328
19940,6831
19941,3091
19943,12926
19944,759
19945,8410
19946,5000
19947,23041
19950,8382
19951,2124
19952,11572
19953,4962
19954,1656
19955,81
19956,18997
19958,24084
19960,7715
19962,11547
19963,22800
19964,1516
19966,30152
19967,433
19968,11703
19970,7562
19971,15179
19973,29217
19975,10115
19977,25619
19979,715
20001,45668
20002,62038
20003,31338
20004,1921
20005,15133
20006,3822
20007,31826
20008,32606
20009,56852
20010,35702
20011,69343
20012,15890
20015,18162
20016,38522
20017,21009
20018,20013
20019,64393
20020,59070
20024,13635
20032,42235
20036,6438
20037,17345
20052,556
20057,4605
20064,2238
20105,15317
20106,5597
20109,44070
20110,48042
20111,37305
20112,30558
20115,6389
20117,3601
20118,9
20119,4318
20120,43300
20121,29776
20124,15806
20129,836
20130,296
20132,21524
20135,3240
20136,33710
20137,1695
20139,237
20141,8299
20143,1438
20144,1107
20147,73217
20148,38324
20151,22739
20152,33770
20155,34790
20158,5804
20164,51099
20165,43837
20166,12888
20169,23422
20170,43870
20171,48819
20175,36779
20176,62956
20180,8865
20181,9249
20184,1015
20186,15932
20187,16692
20190,18649
20191,30989
20194,14006
20197,2490
20198,2727
20307,418
20317,1069
20319,99
20373,155
20390,691
20535,9
20601,27084
20602,28000
20603,32502
20606,470
20607,10329
20608,968
20609,1221
20611,1209
20612,292
20613,12602
20615,424
20616,6571
20617,876
20618,662
20619,11455
20620,1573
20621,1497
20622,5442
20623,2890
20624,1398
20625,1191
20626,406
20628,647
20629,561
20630,379
20632,389
20634,6464
20636,10838
20637,6084
20639,14922
20640,11711
20645,961
20646,21195
20650,14960
20653,26701
20657,21483
20658,958
20659,25640
20660,105
20662,3292
20664,3351
20667,538
20670,1105
20674,905
20675,1874
20676,4060
20677,2605
20678,11584
20680,1220
20684,1227
20685,6787
20686,1452
20687,341
20688,1917
20689,1776
20690,807
20692,1146
20693,1220
20695,7623
20701,2
20705,27593
20706,40761
20707,33233
20708,26912
20710,9811
20711,7200
20712,9514
20714,4589
20715,27793
20716,21899
20720,22156
20721,28461
20722,6016
20723,33121
20724,17443
20732,10403
20733,2896
20735,37315
20736,9339
20737,21790
20740,30319
20742,8225
20743,40687
20744,53435
20745,29973
20746,30380
20747,42196
20748,40867
20751,2539
20754,7326
20755,10082
20758,781
20759,3835
20762,3132
20763,3045
20764,4526
20765,557
20769,6957
20770,26519
20772,44905
20774,45314
20776,3565
20777,3785
20778,2177
20779,1281
20781,12052
20782,32194
20783,46867
20784,31024
20785,36927
20794,15731
20812,276
20814,29918
20815,31477
20816,17542
20817,39224
20818,2123
20832,27021
20833,8377
20837,6265
20838,280
20839,231
20841,11321
20842,1993
20850,50156
20851,15359
20852,43689
20853,32116
20854,53697
20855,15472
20860,2593
20861,2029
20862,371
20866,14443
20868,855
20871,14229
20872,14183
20874,62091
20876,27595
20877,37147
20878,67589
20879,26366
20880,487
20882,15221
20886,36023
20895,20623
20896,980
20899,153
20901,37700
20902,52863
20903,25416
20904,59100
20905,19530
20906,70024
20910,40529
20912,26750
21001,22538
21005,2215
21009,31222
21010,109
21012,23105
21013,4808
21014,37810
21015,29121
21017,7407
21028,3629
21029,12956
21030,24989
21031,4
21032,9590
21034,3552
21035,8470
21036,2416
21037,22348
21040,25614
21042,43529
21043,48191
21044,47676
21045,43771
21046,17239
21047,12453
21048,10774
21050,19092
21051,286
21052,310
21053,3391
21054,10976
21056,289
21057,4219
21060,31675
21061,58189
21071,509
21074,15280
21075,30116
21076,14136
21077,242
21078,18464
21082,672
21084,8026
21085,16961
21087,5611
21090,10605
21093,37415
21102,11902
21104,4910
21105,66
21108,19471
21111,5052
21113,33026
21114,27341
21117,55180
21120,7148
21122,65659
21128,13135
21130,196
21131,7442
21132,2762
21133,30780
21136,34647
21140,3747
21144,34559
21146,28946
21152,5688
21153,331
21154,6780
21155,2428
21156,367
21157,37352
21158,20471
21160,2525
21161,5696
21162,3750
21163,7728
21201,16020
21202,21551
21204,20781
21205,15240
21206,48853
21207,48219
21208,34639
21209,26151
21210,13567
21211,16377
21212,31407
21213,30896
21214,19410
21215,56929
21216,30272
21217,35029
21218,47002
21219,9623
21220,40220
21221,43253
21222,57088
21223,24887
21224,47088
21225,33679
21226,7735
21227,34338
21228,48795
21229,43252
21230,31685
21231,14864
21234,70854
21236,39461
21237,30838
21239,27589
21244,35513
21250,3288
21251,881
21252,2946
21286,19706
21401,39034
21402,5654
21403,32809
21405,589
21409,21747
21502,41425
21520,1988
21521,1182
21522,135
21523,274
21524,584
21529,588
21530,1484
21531,2134
21532,14612
21536,3950
21538,686
21539,2643
21540,60
21541,1482
21542,450
21543,130
21545,1810
21550,13606
21555,1806
21557,1768
21561,2518
21562,2931
21601,23091
21607,624
21610,359
21612,481
21613,16923
21617,10605
21619,6260
21620,12604
21622,544
21623,2259
21624,139
21625,2660
21626,117
21627,17
21628,595
21629,9678
21631,2666
21632,6409
21634,297
21635,1993
21636,1201
21638,5281
21639,4464
21640,1658
21641,118
21643,5838
21644,118
21645,987
21647,282
21648,249
21649,1900
21650,226
21651,2912
21652,179
21653,111
21654,1209
21655,5073
21657,823
21658,4134
21659,1514
21660,4115
21661,2520
21662,543
21663,3237
21664,526
21665,280
21666,13176
21667,294
21668,2038
21669,223
21671,739
21672,235
21673,3068
21675,102
21676,389
21677,429
21678,2186
21679,472
21701,40098
21702,44136
21703,37327
21704,15134
21705,9
21710,5129
21711,1054
21713,9741
21714,112
21716,5550
21717,61
21718,171
21719,1591
21722,5684
21723,918
21727,6646
21733,1192
21734,790
21737,1666
21738,3736
21740,63418
21742,32236
21746,1930
21750,3860
21754,7183
21755,6352
21756,3703
21757,3275
21758,5392
21762,282
21766,653
21767,1015
21769,12761
21770,5867
21771,32030
21773,6203
21774,13249
21776,5902
21777,1670
21778,1242
21779,1007
21780,1837
21781,139
21782,4200
21783,9486
21784,38663
21787,10848
21788,13204
21790,113
21791,5652
21793,11105
21794,2782
21795,9465
21797,9703
21798,2664
21801,31556
21802,93
21804,40530
21810,512
21811,22965
21813,2904
21814,400
21817,5034
21821,952
21822,1937
21824,190
21826,5094
21829,536
21830,4240
21835,495
21837,2753
21838,1669
21840,394
21841,875
21842,11293
21849,3410
21850,2938
21851,7412
21853,10698
21856,1090
21861,797
21862,107
21863,5121
21864,622
21865,495
21866,75
21867,109
21869,982
21871,2042
21872,731
21874,2327
21875,6811
21890,3115
21901,16237
21902,481
21903,5816
21904,7417
21911,11255
21912,1268
21913,678
21914,782
21915,3099
21916,37
21917,2577
21918,4381
21919,3546
21920,262
21921,45487
21930,96
22003,59567
22015,45856
22025,20557
22026,16865
22027,2512
22030,58135
22031,31596
22032,31227
22033,40099
22039,19537
22041,29777
22042,35714
22043,25854
22044,15176
22046,18563
22060,9445
22066,19594
22079,34107
22101,31800
22102,23389
22124,18679
22125,841
22134,8179
22150,28836
22151,18571
22152,30374
22153,33284
22172,10290
22180,24992
22181,15829
22182,26451
22191,68133
22192,63160
22193,86408
22201,38714
22202,26070
22203,25269
22204,54624
22205,19761
22206,22024
22207,35750
22209,14241
22211,749
22213,3395
22301,12658
22302,18632
22303,13406
22304,50226
22305,17509
22306,34391
22307,10193
22308,13550
22309,35342
22310,31500
22311,19826
22312,33081
22314,33627
22315,27876
22401,29492
22405,35433
22406,25227
22407,62170
22408,30360
22427,3552
22432,385
22433,261
22435,2389
22436,732
22437,713
22438,454
22443,8404
22448,695
22454,1762
22460,1838
22469,1997
22473,4987
22476,362
22480,665
22482,2837
22485,26705
22488,1453
22503,4039
22504,257
22508,14299
22509,30
22511,1213
22514,2813
22520,5617
22529,348
22530,123
22534,3162
22535,627
22538,331
22539,2019
22542,2195
22546,17136
22548,71
22551,21765
22553,15762
22554,62551
22556,31207
22560,6582
22567,3561
22572,7338
22576,1663
22578,2339
22579,151
22580,5600
22601,29573
22602,33097
22603,16186
22610,1984
22611,9123
22620,2446
22623,672
22624,2984
22625,4236
22627,627
22630,32669
22637,2292
22639,612
22640,523
22641,377
22642,4766
22643,215
22644,2276
22645,4414
22646,213
22650,973
22652,1462
22654,730
22655,22483
22656,2770
22657,11481
22660,1765
22663,1702
22664,9151
22701,35974
22709,874
22711,92
22712,9209
22713,1563
22714,1295
22715,1082
22716,839
22718,612
22719,395
22720,1159
22722,273
22723,128
22724,2618
22726,890
22727,5548
22728,3622
22729,1535
22730,115
22731,139
22732,191
22733,1666
22734,3496
22735,2477
22736,839
22737,3368
22738,1149
22740,1302
22741,208
22742,2107
22743,204
22747,1114
22749,343
22801,41234
22802,28523
22807,3601
22810,902
22811,539
22812,9602
22815,9014
22820,230
22821,6207
22824,6292
22827,11158
22830,1913
22831,877
22832,1177
22834,1348
22835,11581
22840,4698
22841,3007
22842,5293
22843,2551
22844,4742
22845,34
22846,2001
22847,1114
22849,5035
22850,970
22851,5928
22853,4710
22901,36153
22902,23269
22903,41769
22904,5172
22911,17856
22920,4306
22922,1957
22923,5588
22931,427
22932,8371
22935,1022
22936,5425
22937,1661
22938,1428
22939,5602
22940,1247
22942,9225
22943,496
22946,272
22947,4696
22948,305
22949,1277
22952,2105
22958,1609
22959,1764
22960,11945
22963,16438
22964,256
22967,1920
22968,10745
22969,1508
22971,1704
22972,494
22973,6762
22974,5848
22976,333
22980,33581
22989,112
23002,10701
23004,852
23005,16507
23009,6951
23011,1833
23015,4637
23021,336
23022,992
23023,322
23024,9312
23025,227
23027,1396
23030,4825
23032,272
23035,1438
23038,1903
23039,1187
23040,4609
23043,1631
23045,93
23047,2115
23050,588
23055,976
23056,447
23059,34695
23060,36338
23061,21553
23062,2378
23063,5937
23064,127
23065,2167
23066,459
23068,250
23069,3478
23070,415
23071,1507
23072,11729
23075,10677
23076,591
23079,421
23083,1775
23084,1962
23085,363
23086,3594
23089,6091
23091,308
23092,563
23093,14578
23102,2992
23103,5213
23106,1080
23108,160
23109,1778
23110,793
23111,39558
23112,53223
23113,26956
23114,19766
23115,143
23116,29518
23117,10484
23119,288
23120,6720
23123,1861
23124,4086
23125,217
23126,533
23128,1036
23129,420
23130,261
23138,930
23139,26238
23140,6032
23141,8303
23146,3369
23148,1821
23149,3153
23150,13097
23153,1500
23156,1554
23160,2945
23161,172
23163,214
23168,7082
23169,1277
23173,3206
23175,1839
23176,632
23177,627
23180,425
23181,6137
23185,51821
23187,289
23188,44499
23192,7683
23219,4299
23220,40420
23221,15556
23222,27559
23223,52972
23224,38038
23225,44523
23226,17586
23227,27077
23228,37187
23229,35105
23230,6473
23231,37895
23233,31446
23234,48752
23235,34197
23236,29252
23237,24007
23238,27404
23294,19092
23301,1780
23302,150
23303,720
23304,75
23306,1057
23307,724
23308,2047
23310,4462
23313,73
23314,7477
23315,1631
23316,322
23320,57578
23321,37409
23322,67222
23323,39913
23324,25401
23325,19555
23336,2859
23337,366
23347,632
23350,3206
23354,195
23356,1211
23357,754
23358,147
23359,754
23389,133
23395,627
23398,144
23401,206
23405,916
23407,399
23408,72
23409,81
23410,1959
23413,791
23414,97
23415,1840
23416,346
23417,3934
23418,839
23420,2310
23421,4136
23422,270
23423,334
23426,218
23427,236
23430,18483
23432,1707
23433,1352
23434,52927
23435,30036
23436,1045
23437,4755
23438,2018
23440,706
23441,166
23442,1029
23451,42799
23452,61113
23453,37046
23454,62104
23455,49386
23456,53311
23457,4418
23459,1123
23460,1237
23461,295
23462,63845
23464,74545
23480,318
23486,131
23487,6736
23488,195
23502,20677
23503,30856
23504,23482
23505,28502
23507,25818
23508,20262
23509,12816
23510,7030
23511,2456
23513,29594
23517,4483
23518,28094
23523,7792
23551,929
23601,24896
23602,39318
23603,3900
23604,5667
23605,13708
23606,29014
23607,24294
23608,42523
23651,686
23661,13910
23662,12257
23663,14287
23664,10047
23665,5316
23666,49110
23669,42528
23690,3204
23691,134
23692,19921
23693,24620
23696,3878
23701,25044
23702,11371
23703,25620
23704,18629
23707,14170
23708,180
23709,77
23801,3674
23803,41050
23805,19104
23806,2550
23821,1469
23824,6896
23827,1370
23828,375
23829,2490
23830,1537
23831,37473
23832,38220
23833,2353
23834,26495
23836,12964
23837,4078
23838,17378
23839,670
23840,1903
23841,3564
23842,7399
23843,601
23844,748
23845,327
23846,844
23847,15427
23850,1077
23851,12846
23856,950
23857,482
23860,32531
23866,2182
23867,2000
23868,6776
23872,2434
23874,953
23875,11779
23876,419
23878,1061
23879,625
23881,2059
23882,2360
23883,2307
23884,84
23885,2875
23887,528
23888,2068
23889,534
23890,3840
23891,2131
23893,417
23894,689
23897,537
23898,2285
23899,317
23901,16175
23909,1995
23915,1143
23917,3453
23919,2497
23920,3227
23921,1993
23922,3634
23923,2438
23924,5844
23927,4106
23930,5441
23934,651
23936,8220
23937,1852
23938,378
23942,1085
23943,221
23944,4047
23947,4063
23950,3133
23952,206
23954,1967
23958,3245
23959,1187
23960,1962
23962,626
23963,561
23964,1068
23966,2308
23967,1049
23968,784
23970,7743
23974,4760
23976,216
24011,223
24012,29627
24013,8865
24014,16926
24015,15574
24016,9235
24017,23880
24018,37265
24019,27071
24020,465
24053,2573
24054,6340
24055,12754
24058,315
24059,891
24060,55569
24064,5247
24065,6166
24066,4954
24067,2230
24069,1770
24070,1381
24072,1340
24073,31055
24076,919
24077,945
24078,6610
24079,1823
24082,396
24083,2624
24084,10983
24085,2212
24086,202
24087,4077
24088,5399
24089,2452
24090,4850
24091,7445
24092,3063
24093,185
24095,5435
24101,6277
24102,1689
24104,4031
24105,515
24112,29926
24120,1797
24121,11595
24122,1955
24124,4183
24127,4168
24128,1811
24130,8
24131,136
24132,447
24133,2484
24134,5534
24136,3270
24137,2555
24138,1675
24139,556
24141,22169
24142,2748
24147,1157
24148,7444
24149,3471
24150,668
24151,20002
24153,38598
24161,443
24162,2523
24165,1508
24167,332
24168,173
24171,7805
24174,2950
24175,8947
24176,1360
24179,19817
24184,4705
24185,807
24201,16630
24202,12602
24210,16477
24211,9708
24216,2637
24217,357
24219,10125
24220,792
24221,861
24224,6209
24225,1564
24226,1268
24228,6210
24230,8600
24236,3018
24237,1076
24239,96
24243,2018
24244,5316
24245,1053
24246,408
24248,2357
24250,1230
24251,8187
24256,3070
24258,1517
24260,5215
24263,7220
24265,844
24266,8779
24269,286
24270,569
24271,2509
24272,466
24273,6052
24277,5312
24279,4973
24280,758
24281,2258
24282,660
24283,1952
24290,1748
24292,533
24293,9685
24301,13979
24311,1846
24312,2380
24313,865
24314,1423
24315,3451
24316,44
24317,3862
24318,589
24319,6549
24322,170
24323,630
24324,1959
24325,1040
24326,1055
24328,1727
24330,3394
24333,17243
24340,5535
24343,9273
24347,1889
24348,3947
24350,1242
24351,668
24352,890
24354,14307
24360,6039
24361,5314
24363,1361
24366,714
24368,4811
24370,6180
24374,770
24375,1505
24377,312
24378,1211
24380,2724
24381,3820
24382,14063
24401,37388
24411,116
24412,114
24413,168
24415,41
24416,8602
24421,4014
24422,5737
24426,13209
24430,2743
24431,2756
24432,345
24433,93
24435,1963
24437,938
24439,1282
24440,3026
24441,6530
24442,113
24445,2347
24448,340
24450,17173
24457,244
24458,418
24459,847
24460,1332
24464,209
24465,1309
24467,2295
24471,1462
24472,2333
24473,940
24474,492
24476,290
24477,10973
24479,1595
24482,5056
24483,593
24484,650
24485,403
24486,3630
24487,281
24501,28546
24502,46164
24503,21247
24504,10366
24517,5740
24520,2273
24521,10352
24522,9868
24523,14794
24526,1851
24527,2852
24528,3189
24529,1616
24530,1025
24531,8673
24534,1614
24536,225
24538,4884
24539,124
24540,30000
24541,26206
24549,4044
24550,7384
24551,23569
24553,1918
24554,4028
24555,2183
24556,3548
24557,7517
24558,5890
24562,426
24563,5173
24565,965
24566,1321
24569,1010
24570,23
24571,2060
24572,16047
24574,3892
24577,4861
24578,1077
24579,1417
24580,574
24581,22
24586,5241
24588,9728
24589,2107
24590,8657
24592,12931
24593,2103
24594,1548
24595,664
24597,1168
24598,1841
24599,601
24601,69
24602,864
24603,836
24604,296
24605,8362
24606,152
24607,397
24609,6903
24612,205
24613,819
24614,6895
24620,2372
24622,900
24628,252
24630,6090
24631,2431
24634,490
24635,1483
24637,3065
24639,3123
24641,5352
24646,641
24649,2544
24651,5676
24656,2911
24657,274
24701,19448
24712,1930
24714,240
24715,555
24716,429
24719,188
24724,61
24726,478
24729,139
24731,238
24733,798
24736,830
24737,227
24738,288
24740,28476
24747,2812
24801,2974
24808,516
24811,458
24813,390
24815,427
24816,115
24817,729
24818,1191
24822,807
24823,323
24826,114
24827,1269
24828,712
24830,106
24831,191
24834,348
24836,611
24839,1287
24843,120
24844,1384
24845,238
24846,200
24847,247
24848,200
24849,284
24850,836
24851,358
24853,606
24854,465
24857,832
24860,466
24861,234
24862,498
24866,183
24867,345
24868,1289
24869,296
24870,2430
24871,236
24872,598
24873,458
24874,2307
24878,257
24879,502
24880,301
24881,459
24882,408
24884,202
24887,51
24888,127
24892,1157
24894,296
24898,167
24901,8829
24910,5071
24915,554
24916,539
24918,1633
24920,325
24924,480
24925,905
24927,342
24931,1493
24934,472
24935,614
24938,1468
24941,1037
24944,376
24945,385
24946,1439
24951,1458
24954,3300
24957,334
24962,166
24963,4000
24966,1243
24970,4425
24974,292
24976,984
24977,426
24981,569
24983,2393
24984,181
24986,5044
24991,503
25002,102
25003,2555
25005,238
25007,558
25008,194
25009,985
25011,813
25015,4282
25019,510
25021,260
25022,131
25024,500
25025,209
25028,325
25030,367
25031,561
25033,2271
25035,1015
25036,427
25039,1190
25040,498
25043,1476
25044,355
25045,5278
25047,353
25048,35
25049,538
25051,140
25053,3672
25054,388
25057,307
25059,623
25060,571
25061,690
25062,212
25063,1656
25064,9094
25067,1022
25070,1711
25071,10677
25075,891
25076,257
25081,1069
25082,1673
25083,613
25085,758
25086,847
25088,145
25090,185
25093,176
25102,318
25103,334
25106,618
25107,674
25108,592
25109,672
25110,546
25111,622
25112,151
25113,850
25114,476
25115,82
25118,911
25119,405
25121,838
25123,3437
25124,1232
25125,902
25126,52
25130,3287
25132,251
25133,819
25134,386
25136,1642
25139,401
25140,935
25141,173
25142,355
25143,8065
25148,283
25149,206
25152,336
25154,742
25156,95
25159,5250
25160,276
25161,337
25162,521
25164,1120
25165,523
25168,2545
25169,441
25173,412
25174,388
25177,21991
25180,76
25181,1584
25183,62
25185,951
25186,804
25187,692
25193,407
25201,50
25202,1252
25203,76
25204,180
25205,334
25206,513
25208,848
25209,1077
25211,119
25213,5605
25214,560
25234,1092
25235,861
25239,1686
25241,1663
25243,812
25244,706
25245,724
25247,490
25248,3008
25251,387
25252,1033
25253,1976
25259,631
25260,1519
25261,305
25262,874
25264,427
25265,1507
25266,719
25267,681
25268,793
25270,877
25271,9062
25275,2227
25276,7002
25285,528
25286,1528
25287,1225
25301,2529
25302,13765
25303,6492
25304,8009
25306,5858
25309,12193
25311,9873
25312,13589
25313,12266
25314,13275
25315,2971
25320,5554
25401,17142
25403,14761
25404,22921
25405,14102
25411,12872
25413,8802
25414,18293
25419,10845
25420,4717
25422,1731
25425,13791
25427,16431
25428,12633
25430,8880
25431,438
25432,130
25434,2484
25437,205
25438,6733
25442,2068
25443,8015
25444,585
25446,1572
25501,1042
25502,996
25503,702
25504,12036
25505,415
25506,4667
25507,907
25508,8478
25510,4923
25511,1003
25512,1137
25514,3699
25515,2250
25517,1903
25520,1495
25521,1015
25523,2457
25524,3175
25526,22272
25529,867
25530,5402
25534,259
25535,2558
25537,1895
25540,267
25541,8903
25545,4290
25547,835
25550,8748
25555,2137
25557,1618
25559,2046
25560,8132
25564,1153
25565,580
25567,852
25570,6104
25571,2035
25573,895
25601,4489
25606,831
25607,983
25608,858
25611,588
25617,861
25621,1842
25624,413
25625,1252
25628,464
25630,589
25632,719
25634,664
25635,1058
25637,807
25638,990
25639,524
25644,462
25646,810
25647,662
25649,1204
25650,468
25651,630
25652,1386
25653,395
25654,267
25661,5846
25666,559
25669,815
25670,4984
25671,1099
25672,348
25674,2810
25676,1068
25678,1363
25688,383
25690,212
25692,873
25696,252
25699,183
25701,22095
25702,7405
25703,6419
25704,15272
25705,19693
25801,31060
25810,220
25811,136
25812,1737
25813,7455
25817,724
25818,436
25820,408
25823,2012
25825,2203
25826,250
25827,2300
25831,1298
25832,3693
25836,451
25837,357
25839,638
25840,7472
25841,534
25843,731
25844,1310
25845,530
25846,331
25848,374
25849,245
25853,168
25854,1005
25855,190
25857,284
25862,243
25864,282
25865,1363
25868,394
25870,87
25871,642
25873,561
25875,410
25876,108
25878,859
25879,327
25880,6378
25882,1719
25901,10890
25902,389
25904,333
25906,265
25907,112
25908,159
25911,50
25913,335
25915,287
25916,170
25917,1954
25918,4096
25920,204
25921,1994
25922,279
25928,317
25932,313
25936,39
25938,1175
25942,148
25951,5551
25958,823
25962,3630
25969,869
25971,1057
25972,289
25976,2430
25977,138
25978,541
25979,799
25981,911
25984,1824
25985,384
25989,258
26003,39762
26030,464
26031,1595
26032,1119
26033,2767
26034,4568
26035,2243
26036,386
26037,5981
26038,2595
26039,964
26040,1912
26041,14714
26047,5795
26050,1466
26055,1591
26056,86
26059,2855
26060,1742
26062,20183
26070,7601
26074,1097
26075,454
26101,28612
26104,15994
26105,11763
26133,1349
26134,868
26136,586
26137,851
26138,126
26141,344
26142,2455
26143,4514
26146,944
26147,1992
26148,222
26149,2272
26150,6017
26151,508
26152,55
26155,7940
26159,2490
26160,957
26161,436
26164,8046
26167,777
26169,803
26170,5993
26175,3082
26178,533
26180,2184
26181,5843
26184,2258
26187,5705
26201,19670
26202,594
26203,174
26205,3423
26206,2619
26208,857
26209,105
26215,147
26217,311
26218,2580
26222,399
26224,214
26228,108
26230,119
26234,1452
26236,28
26237,570
26238,733
26241,14085
26250,5507
26253,3369
26254,292
26257,923
26259,169
26260,1314
26261,2508
26263,303
26264,603
26266,221
26267,361
26268,79
26269,971
26270,728
26271,365
26273,1970
26275,737
26276,342
26278,570
26280,1650
26282,57
26283,1677
26285,293
26287,2988
26288,3171
26291,154
26292,797
26293,579
26294,703
26296,170
26298,84
26301,29453
26320,926
26321,341
26323,582
26325,290
26327,75
26330,13952
26335,1289
26337,1107
26338,607
26339,260
26342,457
26343,435
26346,891
26347,2045
26348,176
26349,130
26351,4600
26354,11005
26361,254
26362,3070
26366,139
26369,737
26372,662
26374,1384
26376,443
26377,634
26378,3689
26384,470
26385,3747
26386,2333
26404,443
26405,1169
26408,2759
26410,1032
26411,721
26412,518
26415,3776
26416,7463
26419,1016
26421,238
26422,586
26424,314
26425,1210
26426,6901
26430,418
26431,5769
26435,96
26436,208
26437,580
26438,170
26440,1124
26443,233
26444,3623
26447,1018
26448,1378
26451,662
26452,9340
26456,3788
26501,21783
26505,43056
26508,32393
26519,1828
26520,774
26521,384
26525,7034
26534,876
26537,5697
26541,2913
26542,2566
26543,279
26547,2366
26554,41134
26559,1258
26560,225
26562,620
26563,377
26568,657
26570,3801
26571,1818
26572,134
26574,658
26575,743
26576,603
26581,992
26582,5290
26585,466
26586,207
26587,428
26588,2624
26590,878
26591,1495
26601,4621
26610,1009
26611,201
26615,231
26617,168
26619,571
26621,714
26623,1121
26624,2783
26627,421
26629,291
26631,332
26636,446
26638,160
26651,8953
26656,371
26660,236
26662,1070
26676,403
26678,1157
26679,1759
26680,316
26681,1378
26684,107
26690,537
26691,384
26704,5480
26705,1072
26707,331
26710,2025
26711,2569
26714,466
26716,703
26717,1111
26719,2637
26720,167
26722,579
26726,12607
26731,368
26739,857
26743,1533
26750,843
26753,5923
26755,807
26757,6255
26761,662
26763,1484
26764,4202
26767,727
26801,1086
26802,1222
26804,638
26807,2654
26808,935
26810,319
26812,1657
26814,373
26815,581
26817,428
26818,689
26823,191
26833,2226
26836,6394
26845,872
26847,6051
26851,2118
26852,841
26855,793
26865,239
26866,836
26884,563
27006,14852
27007,2103
27009,2896
27011,5385
27012,27587
27013,6472
27014,881
27016,1868
27017,9337
27018,7499
27019,4083
27020,6370
27021,17490
27022,1505
27023,12996
27024,2659
27025,10835
27027,4274
27028,27126
27030,37334
27040,11923
27041,7339
27042,804
27043,6407
27045,9323
27046,1953
27047,1158
27048,8392
27050,4180
27051,8066
27052,10421
27053,2903
27054,2642
27055,13923
27101,20689
27103,36349
27104,31179
27105,43311
27106,49273
27107,50713
27109,2779
27110,2328
27127,37137
27201,71
27203,21525
27205,33873
27207,4526
27208,1895
27209,3912
27212,2441
27214,11332
27215,43959
27217,41682
27229,3849
27231,2393
27233,3568
27235,4577
27239,9386
27242,2459
27243,4832
27244,15847
27248,4613
27249,13799
27252,2389
27253,33816
27258,6809
27260,26563
27262,26384
27263,22434
27265,51149
27278,27211
27281,3360
27282,17603
27283,3469
27284,55975
27288,23464
27291,1616
27292,41338
27295,38663
27298,10967
27299,5392
27301,9683
27302,29633
27305,1596
27306,6042
27310,7425
27311,3234
27312,21832
27313,7505
27314,994
27315,2122
27316,6781
27317,17340
27320,38329
27325,7845
27326,3869
27330,40995
27332,33995
27340,136
27341,5643
27343,1703
27344,21446
27349,6267
27350,6659
27355,2807
27356,3198
27357,8156
27358,15248
27360,47814
27370,15349
27371,7976
27376,10992
27377,7862
27379,4410
27401,24272
27403,24301
27405,49322
27406,62482
27407,51176
27408,19141
27409,17287
27410,57978
27455,31769
27501,21453
27502,38739
27503,4245
27504,18605
27505,6895
27507,1941
27508,2433
27509,10263
27510,16315
27511,40250
27513,51216
27514,35775
27516,40511
27517,27274
27518,24668
27519,49143
27520,46531
27521,7212
27522,12544
27523,11865
27524,15718
27525,15049
27526,48389
27527,23325
27529,53194
27530,40556
27531,600
27534,31707
27536,17021
27537,24097
27539,23490
27540,36835
27541,3942
27542,10959
27544,4588
27545,28911
27546,23270
27549,28582
27551,1826
27553,2781
27555,564
27556,340
27557,8352
27559,2729
27560,28340
27562,2365
27563,4667
27565,25478
27568,614
27569,9679
27571,4892
27572,7211
27573,11547
27574,14540
27576,21884
27577,29337
27581,3078
27582,291
27583,7019
27587,66102
27589,7854
27591,24709
27592,19306
27596,18367
27597,27222
27601,11875
27603,59140
27604,53037
27605,5648
27606,54301
27607,31653
27608,13106
27609,41425
27610,82499
27612,44019
27613,53618
27614,39605
27615,52989
27616,53150
27617,19096
27701,26038
27703,51296
27704,42220
27705,56128
27707,55048
27709,1280
27712,24506
27713,57052
27801,19539
27803,20986
27804,28760
27805,3626
27806,2297
27807,6568
27808,2193
27809,4844
27810,4240
27812,2777
27813,753
27814,1651
27816,2713
27817,7252
27818,1258
27819,296
27820,2667
27821,352
27822,8125
27823,7419
27824,1230
27825,93
27826,1151
27827,35
27828,9750
